questionBankId,title,questionType,difficulty,text,options,correctAnswer,blanks,pairs,explanation,hint,tolerance,unit,bloomsLevel,learningOutcomeIds,subjectId,topicId,gradeLevel,year,createdById,partitionKey
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Introduction - Question 11","MULTIPLE_CHOICE","MEDIUM","Based on the learning outcome ""Students will show analyze performance and technique in physical activities related to Introduction."" in Introduction, which of the following best demonstrates understanding of Introduction?","[{""text"":""Correct answer related to Introduction"",""isCorrect"":true},{""text"":""Distractor option 1 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 2 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 3 for Introduction"",""isCorrect"":false}]","","","","This question assesses APPLY level understanding of Introduction.","","","","APPLY","cmf9rabfz00b5qjr87zk0lof7","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvul001v6vwijmw8tuzs","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Introduction - Question 12","MULTIPLE_CHOICE","MEDIUM","Based on the learning outcome ""Students will show analyze performance and technique in physical activities related to Introduction."" in Introduction, which of the following best demonstrates understanding of Introduction?","[{""text"":""Correct answer related to Introduction"",""isCorrect"":true},{""text"":""Distractor option 1 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 2 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 3 for Introduction"",""isCorrect"":false}]","","","","This question assesses APPLY level understanding of Introduction.","","","","APPLY","cmf9rabfz00b5qjr87zk0lof7","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvul001v6vwijmw8tuzs","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Introduction - Question 13","MULTIPLE_CHOICE","MEDIUM","Based on the learning outcome ""Students will show analyze performance and technique in physical activities related to Introduction."" in Introduction, which of the following best demonstrates understanding of Introduction?","[{""text"":""Correct answer related to Introduction"",""isCorrect"":true},{""text"":""Distractor option 1 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 2 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 3 for Introduction"",""isCorrect"":false}]","","","","This question assesses APPLY level understanding of Introduction.","","","","APPLY","cmf9rabfz00b5qjr87zk0lof7","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvul001v6vwijmw8tuzs","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Introduction - Question 14","SHORT_ANSWER","MEDIUM","Based on the learning outcome ""Students will show analyze performance and technique in physical activities related to Introduction."" in Introduction, explain the key concepts of Introduction in 2-3 sentences.","","","","","This question assesses APPLY level understanding of Introduction.","Consider the main principles and applications of Introduction.","","","APPLY","cmf9rabfz00b5qjr87zk0lof7","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvul001v6vwijmw8tuzs","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Introduction - Question 15","NUMERIC","MEDIUM","Based on the learning outcome ""Students will show analyze performance and technique in physical activities related to Introduction."" in Introduction, calculate the result for this Introduction problem. If the value is 41, what is the result when reduced by 5?","","36","","","This question assesses APPLY level understanding of Introduction.","","0.1","units","APPLY","cmf9rabfz00b5qjr87zk0lof7","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvul001v6vwijmw8tuzs","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Introduction - Question 16","SHORT_ANSWER","MEDIUM","Based on the learning outcome ""Students will examine evaluate health and fitness practices related to Introduction."" in Introduction, explain the key concepts of Introduction in 2-3 sentences.","","","","","This question assesses ANALYZE level understanding of Introduction.","Consider the main principles and applications of Introduction.","","","ANALYZE","cmf9raby300b7qjr8yldi7f2b","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvul001v6vwijmw8tuzs","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Introduction - Question 17","SHORT_ANSWER","MEDIUM","Based on the learning outcome ""Students will examine evaluate health and fitness practices related to Introduction."" in Introduction, explain the key concepts of Introduction in 2-3 sentences.","","","","","This question assesses ANALYZE level understanding of Introduction.","Consider the main principles and applications of Introduction.","","","ANALYZE","cmf9raby300b7qjr8yldi7f2b","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvul001v6vwijmw8tuzs","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Introduction - Question 18","ESSAY","MEDIUM","Based on the learning outcome ""Students will examine evaluate health and fitness practices related to Introduction."" in Introduction, analyze and evaluate the concepts in Introduction. Provide a comprehensive discussion with examples.","","","","","This question assesses ANALYZE level understanding of Introduction.","Structure your response with introduction, analysis, examples, and conclusion.","","","ANALYZE","cmf9raby300b7qjr8yldi7f2b","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvul001v6vwijmw8tuzs","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Introduction - Question 19","SHORT_ANSWER","MEDIUM","Based on the learning outcome ""Students will examine evaluate health and fitness practices related to Introduction."" in Introduction, explain the key concepts of Introduction in 2-3 sentences.","","","","","This question assesses ANALYZE level understanding of Introduction.","Consider the main principles and applications of Introduction.","","","ANALYZE","cmf9raby300b7qjr8yldi7f2b","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvul001v6vwijmw8tuzs","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Introduction - Question 20","ESSAY","MEDIUM","Based on the learning outcome ""Students will examine evaluate health and fitness practices related to Introduction."" in Introduction, analyze and evaluate the concepts in Introduction. Provide a comprehensive discussion with examples.","","","","","This question assesses ANALYZE level understanding of Introduction.","Structure your response with introduction, analysis, examples, and conclusion.","","","ANALYZE","cmf9raby300b7qjr8yldi7f2b","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvul001v6vwijmw8tuzs","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Introduction - Question 21","MULTIPLE_RESPONSE","HARD","Based on the learning outcome ""Students will critique design personal fitness and wellness plans related to Introduction."" in Introduction, select all correct answers about Introduction.","[{""text"":""Correct statement 1 about Introduction"",""isCorrect"":true},{""text"":""Correct statement 2 about Introduction"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Introduction"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Introduction"",""isCorrect"":false}]","","","","This question assesses EVALUATE level understanding of Introduction.","","","","EVALUATE","cmf9rac5j00b9qjr8r2l3est2","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvul001v6vwijmw8tuzs","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Introduction - Question 22","ESSAY","HARD","Based on the learning outcome ""Students will critique design personal fitness and wellness plans related to Introduction."" in Introduction, analyze and evaluate the concepts in Introduction. Provide a comprehensive discussion with examples.","","","","","This question assesses EVALUATE level understanding of Introduction.","Structure your response with introduction, analysis, examples, and conclusion.","","","EVALUATE","cmf9rac5j00b9qjr8r2l3est2","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvul001v6vwijmw8tuzs","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Introduction - Question 23","MULTIPLE_CHOICE","HARD","Based on the learning outcome ""Students will critique design personal fitness and wellness plans related to Introduction."" in Introduction, which of the following best demonstrates understanding of Introduction?","[{""text"":""Correct answer related to Introduction"",""isCorrect"":true},{""text"":""Distractor option 1 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 2 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 3 for Introduction"",""isCorrect"":false}]","","","","This question assesses EVALUATE level understanding of Introduction.","","","","EVALUATE","cmf9rac5j00b9qjr8r2l3est2","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvul001v6vwijmw8tuzs","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Introduction - Question 24","ESSAY","HARD","Based on the learning outcome ""Students will critique design personal fitness and wellness plans related to Introduction."" in Introduction, analyze and evaluate the concepts in Introduction. Provide a comprehensive discussion with examples.","","","","","This question assesses EVALUATE level understanding of Introduction.","Structure your response with introduction, analysis, examples, and conclusion.","","","EVALUATE","cmf9rac5j00b9qjr8r2l3est2","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvul001v6vwijmw8tuzs","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Introduction - Question 25","MULTIPLE_RESPONSE","HARD","Based on the learning outcome ""Students will critique design personal fitness and wellness plans related to Introduction."" in Introduction, select all correct answers about Introduction.","[{""text"":""Correct statement 1 about Introduction"",""isCorrect"":true},{""text"":""Correct statement 2 about Introduction"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Introduction"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Introduction"",""isCorrect"":false}]","","","","This question assesses EVALUATE level understanding of Introduction.","","","","EVALUATE","cmf9rac5j00b9qjr8r2l3est2","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvul001v6vwijmw8tuzs","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Introduction - Question 26","ESSAY","HARD","Based on the learning outcome ""Students will synthesize demonstrate teamwork and sportsmanship related to Introduction."" in Introduction, analyze and evaluate the concepts in Introduction. Provide a comprehensive discussion with examples.","","","","","This question assesses CREATE level understanding of Introduction.","Structure your response with introduction, analysis, examples, and conclusion.","","","CREATE","cmf9racdb00bbqjr8gns3692y","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvul001v6vwijmw8tuzs","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Introduction - Question 27","MULTIPLE_RESPONSE","HARD","Based on the learning outcome ""Students will synthesize demonstrate teamwork and sportsmanship related to Introduction."" in Introduction, select all correct answers about Introduction.","[{""text"":""Correct statement 1 about Introduction"",""isCorrect"":true},{""text"":""Correct statement 2 about Introduction"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Introduction"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Introduction"",""isCorrect"":false}]","","","","This question assesses CREATE level understanding of Introduction.","","","","CREATE","cmf9racdb00bbqjr8gns3692y","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvul001v6vwijmw8tuzs","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Introduction - Question 28","ESSAY","HARD","Based on the learning outcome ""Students will synthesize demonstrate teamwork and sportsmanship related to Introduction."" in Introduction, analyze and evaluate the concepts in Introduction. Provide a comprehensive discussion with examples.","","","","","This question assesses CREATE level understanding of Introduction.","Structure your response with introduction, analysis, examples, and conclusion.","","","CREATE","cmf9racdb00bbqjr8gns3692y","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvul001v6vwijmw8tuzs","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Introduction - Question 29","ESSAY","HARD","Based on the learning outcome ""Students will synthesize demonstrate teamwork and sportsmanship related to Introduction."" in Introduction, analyze and evaluate the concepts in Introduction. Provide a comprehensive discussion with examples.","","","","","This question assesses CREATE level understanding of Introduction.","Structure your response with introduction, analysis, examples, and conclusion.","","","CREATE","cmf9racdb00bbqjr8gns3692y","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvul001v6vwijmw8tuzs","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Introduction - Question 30","MULTIPLE_RESPONSE","HARD","Based on the learning outcome ""Students will synthesize demonstrate teamwork and sportsmanship related to Introduction."" in Introduction, select all correct answers about Introduction.","[{""text"":""Correct statement 1 about Introduction"",""isCorrect"":true},{""text"":""Correct statement 2 about Introduction"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Introduction"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Introduction"",""isCorrect"":false}]","","","","This question assesses CREATE level understanding of Introduction.","","","","CREATE","cmf9racdb00bbqjr8gns3692y","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvul001v6vwijmw8tuzs","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Practice - Question 31","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will recognize understand principles of health and fitness related to Practice."" in Practice, which of the following best demonstrates understanding of Practice?","[{""text"":""Correct answer related to Practice"",""isCorrect"":true},{""text"":""Distractor option 1 for Practice"",""isCorrect"":false},{""text"":""Distractor option 2 for Practice"",""isCorrect"":false},{""text"":""Distractor option 3 for Practice"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Practice.","","","","REMEMBER","cmf9rackp00bdqjr8bv2kgk0o","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvxi001x6vwie9zcdbjo","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Practice - Question 32","FILL_IN_THE_BLANKS","EASY","Complete the following statement about Practice: ""The key concept in Practice is _____ which helps students understand the subject better.""","","","[{""id"":""blank-1"",""correctAnswers"":[""concept related to Practice"",""principle of Practice""]}]","","This question assesses REMEMBER level understanding of Practice.","","","","REMEMBER","cmf9rackp00bdqjr8bv2kgk0o","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvxi001x6vwie9zcdbjo","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Practice - Question 33","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will recognize understand principles of health and fitness related to Practice."" in Practice, which of the following best demonstrates understanding of Practice?","[{""text"":""Correct answer related to Practice"",""isCorrect"":true},{""text"":""Distractor option 1 for Practice"",""isCorrect"":false},{""text"":""Distractor option 2 for Practice"",""isCorrect"":false},{""text"":""Distractor option 3 for Practice"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Practice.","","","","REMEMBER","cmf9rackp00bdqjr8bv2kgk0o","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvxi001x6vwie9zcdbjo","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Practice - Question 34","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will recognize understand principles of health and fitness related to Practice."" in Practice, which of the following best demonstrates understanding of Practice?","[{""text"":""Correct answer related to Practice"",""isCorrect"":true},{""text"":""Distractor option 1 for Practice"",""isCorrect"":false},{""text"":""Distractor option 2 for Practice"",""isCorrect"":false},{""text"":""Distractor option 3 for Practice"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Practice.","","","","REMEMBER","cmf9rackp00bdqjr8bv2kgk0o","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvxi001x6vwie9zcdbjo","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Practice - Question 35","FILL_IN_THE_BLANKS","EASY","Complete the following statement about Practice: ""The key concept in Practice is _____ which helps students understand the subject better.""","","","[{""id"":""blank-1"",""correctAnswers"":[""concept related to Practice"",""principle of Practice""]}]","","This question assesses REMEMBER level understanding of Practice.","","","","REMEMBER","cmf9rackp00bdqjr8bv2kgk0o","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvxi001x6vwie9zcdbjo","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Practice - Question 36","TRUE_FALSE","EASY","Based on the learning outcome ""Students will explain apply movement skills and strategies in various activities related to Practice."" in Practice, the following statement about Practice is accurate: ""Practice concepts are fundamental to understanding this subject.""","","false","","","This question assesses UNDERSTAND level understanding of Practice.","","","","UNDERSTAND","cmf9racsw00bfqjr8wi6rqkjy","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvxi001x6vwie9zcdbjo","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Practice - Question 37","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will explain apply movement skills and strategies in various activities related to Practice."" in Practice, which of the following best demonstrates understanding of Practice?","[{""text"":""Correct answer related to Practice"",""isCorrect"":true},{""text"":""Distractor option 1 for Practice"",""isCorrect"":false},{""text"":""Distractor option 2 for Practice"",""isCorrect"":false},{""text"":""Distractor option 3 for Practice"",""isCorrect"":false}]","","","","This question assesses UNDERSTAND level understanding of Practice.","","","","UNDERSTAND","cmf9racsw00bfqjr8wi6rqkjy","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvxi001x6vwie9zcdbjo","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Practice - Question 38","TRUE_FALSE","EASY","Based on the learning outcome ""Students will explain apply movement skills and strategies in various activities related to Practice."" in Practice, the following statement about Practice is accurate: ""Practice concepts are fundamental to understanding this subject.""","","false","","","This question assesses UNDERSTAND level understanding of Practice.","","","","UNDERSTAND","cmf9racsw00bfqjr8wi6rqkjy","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvxi001x6vwie9zcdbjo","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Practice - Question 39","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will explain apply movement skills and strategies in various activities related to Practice."" in Practice, which of the following best demonstrates understanding of Practice?","[{""text"":""Correct answer related to Practice"",""isCorrect"":true},{""text"":""Distractor option 1 for Practice"",""isCorrect"":false},{""text"":""Distractor option 2 for Practice"",""isCorrect"":false},{""text"":""Distractor option 3 for Practice"",""isCorrect"":false}]","","","","This question assesses UNDERSTAND level understanding of Practice.","","","","UNDERSTAND","cmf9racsw00bfqjr8wi6rqkjy","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvxi001x6vwie9zcdbjo","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Practice - Question 40","SHORT_ANSWER","EASY","Based on the learning outcome ""Students will explain apply movement skills and strategies in various activities related to Practice."" in Practice, explain the key concepts of Practice in 2-3 sentences.","","","","","This question assesses UNDERSTAND level understanding of Practice.","Consider the main principles and applications of Practice.","","","UNDERSTAND","cmf9racsw00bfqjr8wi6rqkjy","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvxi001x6vwie9zcdbjo","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y8) - Practice - Question 41","NUMERIC","MEDIUM","Based on the learning outcome ""Students will solve analyze performance and technique in physical activities related to Practice."" in Practice, calculate the result for this Practice problem. If the value is 20, what is the result when reduced by 5?","","15","","","This question assesses APPLY level understanding of Practice.","","0.1","units","APPLY","cmf9rad0g00bhqjr8q6r8qu68","cmesxd5ld001jtxcf6rsg2gdu","cmev1pvxi001x6vwie9zcdbjo","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-PE_2025"
