questionBankId,title,questionType,difficulty,text,options,correctAnswer,blanks,pairs,explanation,hint,tolerance,unit,bloomsLevel,learningOutcomeIds,subjectId,topicId,gradeLevel,year,createdById,partitionKey
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y7) - Physical Education & Wellbeing Topic 1.1 - Question 11","ESSAY","HARD","Based on the learning outcome ""Students will validate design personal fitness and wellness plans related to Physical Education & Wellbeing Topic 1.1."" in Physical Education & Wellbeing Topic 1.1, analyze and evaluate the concepts in Physical Education & Wellbeing Topic 1.1. Provide a comprehensive discussion with examples.","","","","","This question assesses EVALUATE level understanding of Physical Education & Wellbeing Topic 1.1.","Structure your response with introduction, analysis, examples, and conclusion.","","","EVALUATE","cmf9r9cpd006lqjr8siokv3tx","cmesxd54c0019txcfht9e5jec","cmeuyq7on00cv13iskd2du2i9","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y7) - Physical Education & Wellbeing Topic 1.1 - Question 12","ESSAY","HARD","Based on the learning outcome ""Students will synthesize demonstrate teamwork and sportsmanship related to Physical Education & Wellbeing Topic 1.1."" in Physical Education & Wellbeing Topic 1.1, analyze and evaluate the concepts in Physical Education & Wellbeing Topic 1.1. Provide a comprehensive discussion with examples.","","","","","This question assesses CREATE level understanding of Physical Education & Wellbeing Topic 1.1.","Structure your response with introduction, analysis, examples, and conclusion.","","","CREATE","cmf9r9d7s006nqjr8fvwv38x3","cmesxd54c0019txcfht9e5jec","cmeuyq7on00cv13iskd2du2i9","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y7) - Physical Education & Wellbeing Topic 1.2 - Question 13","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will list understand principles of health and fitness related to Physical Education & Wellbeing Topic 1.2."" in Physical Education & Wellbeing Topic 1.2, which of the following best demonstrates understanding of Physical Education & Wellbeing Topic 1.2?","[{""text"":""Correct answer related to Physical Education & Wellbeing Topic 1.2"",""isCorrect"":true},{""text"":""Distractor option 1 for Physical Education & Wellbeing Topic 1.2"",""isCorrect"":false},{""text"":""Distractor option 2 for Physical Education & Wellbeing Topic 1.2"",""isCorrect"":false},{""text"":""Distractor option 3 for Physical Education & Wellbeing Topic 1.2"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Physical Education & Wellbeing Topic 1.2.","","","","REMEMBER","cmf9r9dzv006pqjr8ucaydxcz","cmesxd54c0019txcfht9e5jec","cmeuyq7rs00cx13is89ytgebn","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y7) - Physical Education & Wellbeing Topic 1.2 - Question 14","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will demonstrate apply movement skills and strategies in various activities related to Physical Education & Wellbeing Topic 1.2."" in Physical Education & Wellbeing Topic 1.2, which of the following best demonstrates understanding of Physical Education & Wellbeing Topic 1.2?","[{""text"":""Correct answer related to Physical Education & Wellbeing Topic 1.2"",""isCorrect"":true},{""text"":""Distractor option 1 for Physical Education & Wellbeing Topic 1.2"",""isCorrect"":false},{""text"":""Distractor option 2 for Physical Education & Wellbeing Topic 1.2"",""isCorrect"":false},{""text"":""Distractor option 3 for Physical Education & Wellbeing Topic 1.2"",""isCorrect"":false}]","","","","This question assesses UNDERSTAND level understanding of Physical Education & Wellbeing Topic 1.2.","","","","UNDERSTAND","cmf9r9e7g006rqjr8pla05spb","cmesxd54c0019txcfht9e5jec","cmeuyq7rs00cx13is89ytgebn","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y7) - Physical Education & Wellbeing Topic 1.2 - Question 15","MULTIPLE_CHOICE","MEDIUM","Based on the learning outcome ""Students will solve analyze performance and technique in physical activities related to Physical Education & Wellbeing Topic 1.2."" in Physical Education & Wellbeing Topic 1.2, which of the following best demonstrates understanding of Physical Education & Wellbeing Topic 1.2?","[{""text"":""Correct answer related to Physical Education & Wellbeing Topic 1.2"",""isCorrect"":true},{""text"":""Distractor option 1 for Physical Education & Wellbeing Topic 1.2"",""isCorrect"":false},{""text"":""Distractor option 2 for Physical Education & Wellbeing Topic 1.2"",""isCorrect"":false},{""text"":""Distractor option 3 for Physical Education & Wellbeing Topic 1.2"",""isCorrect"":false}]","","","","This question assesses APPLY level understanding of Physical Education & Wellbeing Topic 1.2.","","","","APPLY","cmf9r9ef6006tqjr8ouh8onbk","cmesxd54c0019txcfht9e5jec","cmeuyq7rs00cx13is89ytgebn","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y7) - Physical Education & Wellbeing Topic 1.2 - Question 16","SHORT_ANSWER","MEDIUM","Based on the learning outcome ""Students will deconstruct evaluate health and fitness practices related to Physical Education & Wellbeing Topic 1.2."" in Physical Education & Wellbeing Topic 1.2, explain the key concepts of Physical Education & Wellbeing Topic 1.2 in 2-3 sentences.","","","","","This question assesses ANALYZE level understanding of Physical Education & Wellbeing Topic 1.2.","Consider the main principles and applications of Physical Education & Wellbeing Topic 1.2.","","","ANALYZE","cmf9r9end006vqjr8a1mysaa9","cmesxd54c0019txcfht9e5jec","cmeuyq7rs00cx13is89ytgebn","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y7) - Physical Education & Wellbeing Topic 1.2 - Question 17","ESSAY","HARD","Based on the learning outcome ""Students will recommend design personal fitness and wellness plans related to Physical Education & Wellbeing Topic 1.2."" in Physical Education & Wellbeing Topic 1.2, analyze and evaluate the concepts in Physical Education & Wellbeing Topic 1.2. Provide a comprehensive discussion with examples.","","","","","This question assesses EVALUATE level understanding of Physical Education & Wellbeing Topic 1.2.","Structure your response with introduction, analysis, examples, and conclusion.","","","EVALUATE","cmf9r9fbp006xqjr8t9vx688i","cmesxd54c0019txcfht9e5jec","cmeuyq7rs00cx13is89ytgebn","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y7) - Physical Education & Wellbeing Topic 1.2 - Question 18","MULTIPLE_RESPONSE","HARD","Based on the learning outcome ""Students will produce demonstrate teamwork and sportsmanship related to Physical Education & Wellbeing Topic 1.2."" in Physical Education & Wellbeing Topic 1.2, select all correct answers about Physical Education & Wellbeing Topic 1.2.","[{""text"":""Correct statement 1 about Physical Education & Wellbeing Topic 1.2"",""isCorrect"":true},{""text"":""Correct statement 2 about Physical Education & Wellbeing Topic 1.2"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Physical Education & Wellbeing Topic 1.2"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Physical Education & Wellbeing Topic 1.2"",""isCorrect"":false}]","","","","This question assesses CREATE level understanding of Physical Education & Wellbeing Topic 1.2.","","","","CREATE","cmf9r9fjg006zqjr857gml7b2","cmesxd54c0019txcfht9e5jec","cmeuyq7rs00cx13is89ytgebn","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y7) - Physical Education & Wellbeing: Unit 2 - Question 19","FILL_IN_THE_BLANKS","EASY","Complete the following statement about Physical Education & Wellbeing: Unit 2: ""The key concept in Physical Education & Wellbeing: Unit 2 is _____ which helps students understand the subject better.""","","","[{""id"":""blank-1"",""correctAnswers"":[""concept related to Physical Education & Wellbeing: Unit 2"",""principle of Physical Education & Wellbeing: Unit 2""]}]","","This question assesses REMEMBER level understanding of Physical Education & Wellbeing: Unit 2.","","","","REMEMBER","cmf9r9fr40071qjr8qr0by06x","cmesxd54c0019txcfht9e5jec","cmeuyq7uz00cz13iszjv3asa9","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y7) - Physical Education & Wellbeing: Unit 2 - Question 20","TRUE_FALSE","EASY","Based on the learning outcome ""Students will contrast apply movement skills and strategies in various activities related to Physical Education & Wellbeing: Unit 2."" in Physical Education & Wellbeing: Unit 2, the following statement about Physical Education & Wellbeing: Unit 2 is accurate: ""Physical Education & Wellbeing: Unit 2 concepts are fundamental to understanding this subject.""","","true","","","This question assesses UNDERSTAND level understanding of Physical Education & Wellbeing: Unit 2.","","","","UNDERSTAND","cmf9r9fyp0073qjr8z665uidj","cmesxd54c0019txcfht9e5jec","cmeuyq7uz00cz13iszjv3asa9","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y7) - Physical Education & Wellbeing: Unit 2 - Question 21","SHORT_ANSWER","MEDIUM","Based on the learning outcome ""Students will apply analyze performance and technique in physical activities related to Physical Education & Wellbeing: Unit 2."" in Physical Education & Wellbeing: Unit 2, explain the key concepts of Physical Education & Wellbeing: Unit 2 in 2-3 sentences.","","","","","This question assesses APPLY level understanding of Physical Education & Wellbeing: Unit 2.","Consider the main principles and applications of Physical Education & Wellbeing: Unit 2.","","","APPLY","cmf9r9g6o0075qjr81ydcfvms","cmesxd54c0019txcfht9e5jec","cmeuyq7uz00cz13iszjv3asa9","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y7) - Physical Education & Wellbeing: Unit 2 - Question 22","MULTIPLE_CHOICE","MEDIUM","Based on the learning outcome ""Students will categorize evaluate health and fitness practices related to Physical Education & Wellbeing: Unit 2."" in Physical Education & Wellbeing: Unit 2, which of the following best demonstrates understanding of Physical Education & Wellbeing: Unit 2?","[{""text"":""Correct answer related to Physical Education & Wellbeing: Unit 2"",""isCorrect"":true},{""text"":""Distractor option 1 for Physical Education & Wellbeing: Unit 2"",""isCorrect"":false},{""text"":""Distractor option 2 for Physical Education & Wellbeing: Unit 2"",""isCorrect"":false},{""text"":""Distractor option 3 for Physical Education & Wellbeing: Unit 2"",""isCorrect"":false}]","","","","This question assesses ANALYZE level understanding of Physical Education & Wellbeing: Unit 2.","","","","ANALYZE","cmf9r9gog0077qjr8btk3l2fj","cmesxd54c0019txcfht9e5jec","cmeuyq7uz00cz13iszjv3asa9","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y7) - Physical Education & Wellbeing: Unit 2 - Question 23","MULTIPLE_RESPONSE","HARD","Based on the learning outcome ""Students will recommend design personal fitness and wellness plans related to Physical Education & Wellbeing: Unit 2."" in Physical Education & Wellbeing: Unit 2, select all correct answers about Physical Education & Wellbeing: Unit 2.","[{""text"":""Correct statement 1 about Physical Education & Wellbeing: Unit 2"",""isCorrect"":true},{""text"":""Correct statement 2 about Physical Education & Wellbeing: Unit 2"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Physical Education & Wellbeing: Unit 2"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Physical Education & Wellbeing: Unit 2"",""isCorrect"":false}]","","","","This question assesses EVALUATE level understanding of Physical Education & Wellbeing: Unit 2.","","","","EVALUATE","cmf9r9gw60079qjr85p70ask3","cmesxd54c0019txcfht9e5jec","cmeuyq7uz00cz13iszjv3asa9","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y7) - Physical Education & Wellbeing: Unit 2 - Question 24","SHORT_ANSWER","HARD","Based on the learning outcome ""Students will produce demonstrate teamwork and sportsmanship related to Physical Education & Wellbeing: Unit 2."" in Physical Education & Wellbeing: Unit 2, explain the key concepts of Physical Education & Wellbeing: Unit 2 in 2-3 sentences.","","","","","This question assesses CREATE level understanding of Physical Education & Wellbeing: Unit 2.","Consider the main principles and applications of Physical Education & Wellbeing: Unit 2.","","","CREATE","cmf9r9iad007bqjr8oxemofxv","cmesxd54c0019txcfht9e5jec","cmeuyq7uz00cz13iszjv3asa9","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y7) - Physical Education & Wellbeing Topic 2.1 - Question 25","TRUE_FALSE","EASY","Based on the learning outcome ""Students will recall understand principles of health and fitness related to Physical Education & Wellbeing Topic 2.1."" in Physical Education & Wellbeing Topic 2.1, the following statement about Physical Education & Wellbeing Topic 2.1 is accurate: ""Physical Education & Wellbeing Topic 2.1 concepts are fundamental to understanding this subject.""","","true","","","This question assesses REMEMBER level understanding of Physical Education & Wellbeing Topic 2.1.","","","","REMEMBER","cmf9r9igp007dqjr89mkgfi1w","cmesxd54c0019txcfht9e5jec","cmeuyq7y000d113iss6s0dnir","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y7) - Physical Education & Wellbeing Topic 2.1 - Question 26","TRUE_FALSE","EASY","Based on the learning outcome ""Students will compare apply movement skills and strategies in various activities related to Physical Education & Wellbeing Topic 2.1."" in Physical Education & Wellbeing Topic 2.1, the following statement about Physical Education & Wellbeing Topic 2.1 is accurate: ""Physical Education & Wellbeing Topic 2.1 concepts are fundamental to understanding this subject.""","","true","","","This question assesses UNDERSTAND level understanding of Physical Education & Wellbeing Topic 2.1.","","","","UNDERSTAND","cmf9r9in4007fqjr83fd32w4a","cmesxd54c0019txcfht9e5jec","cmeuyq7y000d113iss6s0dnir","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y7) - Physical Education & Wellbeing Topic 2.1 - Question 27","NUMERIC","MEDIUM","Based on the learning outcome ""Students will operate analyze performance and technique in physical activities related to Physical Education & Wellbeing Topic 2.1."" in Physical Education & Wellbeing Topic 2.1, calculate the result for this Physical Education & Wellbeing Topic 2.1 problem. If the value is 99, what is the result when reduced by 5?","","94","","","This question assesses APPLY level understanding of Physical Education & Wellbeing Topic 2.1.","","0.1","units","APPLY","cmf9r9itn007hqjr8dydo3b44","cmesxd54c0019txcfht9e5jec","cmeuyq7y000d113iss6s0dnir","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y7) - Physical Education & Wellbeing Topic 2.1 - Question 28","SHORT_ANSWER","MEDIUM","Based on the learning outcome ""Students will deconstruct evaluate health and fitness practices related to Physical Education & Wellbeing Topic 2.1."" in Physical Education & Wellbeing Topic 2.1, explain the key concepts of Physical Education & Wellbeing Topic 2.1 in 2-3 sentences.","","","","","This question assesses ANALYZE level understanding of Physical Education & Wellbeing Topic 2.1.","Consider the main principles and applications of Physical Education & Wellbeing Topic 2.1.","","","ANALYZE","cmf9r9j02007jqjr8kkxzh0at","cmesxd54c0019txcfht9e5jec","cmeuyq7y000d113iss6s0dnir","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y7) - Physical Education & Wellbeing Topic 2.1 - Question 29","SHORT_ANSWER","HARD","Based on the learning outcome ""Students will justify design personal fitness and wellness plans related to Physical Education & Wellbeing Topic 2.1."" in Physical Education & Wellbeing Topic 2.1, explain the key concepts of Physical Education & Wellbeing Topic 2.1 in 2-3 sentences.","","","","","This question assesses EVALUATE level understanding of Physical Education & Wellbeing Topic 2.1.","Consider the main principles and applications of Physical Education & Wellbeing Topic 2.1.","","","EVALUATE","cmf9r9jgy007lqjr8z5cc3yjh","cmesxd54c0019txcfht9e5jec","cmeuyq7y000d113iss6s0dnir","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y7) - Physical Education & Wellbeing Topic 2.1 - Question 30","MULTIPLE_RESPONSE","HARD","Based on the learning outcome ""Students will produce demonstrate teamwork and sportsmanship related to Physical Education & Wellbeing Topic 2.1."" in Physical Education & Wellbeing Topic 2.1, select all correct answers about Physical Education & Wellbeing Topic 2.1.","[{""text"":""Correct statement 1 about Physical Education & Wellbeing Topic 2.1"",""isCorrect"":true},{""text"":""Correct statement 2 about Physical Education & Wellbeing Topic 2.1"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Physical Education & Wellbeing Topic 2.1"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Physical Education & Wellbeing Topic 2.1"",""isCorrect"":false}]","","","","This question assesses CREATE level understanding of Physical Education & Wellbeing Topic 2.1.","","","","CREATE","cmf9r9jyh007nqjr8i5xbkzfb","cmesxd54c0019txcfht9e5jec","cmeuyq7y000d113iss6s0dnir","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y7) - Physical Education & Wellbeing Topic 2.2 - Question 31","TRUE_FALSE","EASY","Based on the learning outcome ""Students will recognize understand principles of health and fitness related to Physical Education & Wellbeing Topic 2.2."" in Physical Education & Wellbeing Topic 2.2, the following statement about Physical Education & Wellbeing Topic 2.2 is accurate: ""Physical Education & Wellbeing Topic 2.2 concepts are fundamental to understanding this subject.""","","false","","","This question assesses REMEMBER level understanding of Physical Education & Wellbeing Topic 2.2.","","","","REMEMBER","cmf9r9kg2007pqjr8uxlkqusi","cmesxd54c0019txcfht9e5jec","cmeuyq81000d313is12z0uipu","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y7) - Physical Education & Wellbeing Topic 2.2 - Question 32","SHORT_ANSWER","EASY","Based on the learning outcome ""Students will illustrate apply movement skills and strategies in various activities related to Physical Education & Wellbeing Topic 2.2."" in Physical Education & Wellbeing Topic 2.2, explain the key concepts of Physical Education & Wellbeing Topic 2.2 in 2-3 sentences.","","","","","This question assesses UNDERSTAND level understanding of Physical Education & Wellbeing Topic 2.2.","Consider the main principles and applications of Physical Education & Wellbeing Topic 2.2.","","","UNDERSTAND","cmf9r9kwy007rqjr8spryas7j","cmesxd54c0019txcfht9e5jec","cmeuyq81000d313is12z0uipu","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-PE_2025"
"cmf709kvl00011181nki5cn5o","Physical Education & Wellbeing (Y7) - Physical Education & Wellbeing Topic 2.2 - Question 33","SHORT_ANSWER","MEDIUM","Based on the learning outcome ""Students will complete analyze performance and technique in physical activities related to Physical Education & Wellbeing Topic 2.2."" in Physical Education & Wellbeing Topic 2.2, explain the key concepts of Physical Education & Wellbeing Topic 2.2 in 2-3 sentences.","","","","","This question assesses APPLY level understanding of Physical Education & Wellbeing Topic 2.2.","Consider the main principles and applications of Physical Education & Wellbeing Topic 2.2.","","","APPLY","cmf9r9l4i007tqjr8wqcymiwg","cmesxd54c0019txcfht9e5jec","cmeuyq81000d313is12z0uipu","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-PE_2025"
