questionBankId,title,questionType,difficulty,text,options,correctAnswer,blanks,pairs,explanation,hint,tolerance,unit,bloomsLevel,learningOutcomeIds,subjectId,topicId,gradeLevel,year,createdById,partitionKey
"cmf709kvl00011181nki5cn5o","Mathematics & Logical Thinking (Y7) - Mathematics & Logical Thinking Topic 1.1 - Question 11","ESSAY","HARD","Based on the learning outcome ""Students will justify evaluate mathematical solutions and reasoning related to Mathematics & Logical Thinking Topic 1.1."" in Mathematics & Logical Thinking Topic 1.1, analyze and evaluate the concepts in Mathematics & Logical Thinking Topic 1.1. Provide a comprehensive discussion with examples.","","","","","This question assesses EVALUATE level understanding of Mathematics & Logical Thinking Topic 1.1.","Structure your response with introduction, analysis, examples, and conclusion.","","","EVALUATE","cmf9r86ip000lqjr8jsu0lafy","cmesxd4xv0015txcftf28dq2r","cmeuyq4x600bd13isf7pi5psz","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-MATH_2025"
"cmf709kvl00011181nki5cn5o","Mathematics & Logical Thinking (Y7) - Mathematics & Logical Thinking Topic 1.1 - Question 12","ESSAY","HARD","Based on the learning outcome ""Students will formulate create mathematical models and representations related to Mathematics & Logical Thinking Topic 1.1."" in Mathematics & Logical Thinking Topic 1.1, analyze and evaluate the concepts in Mathematics & Logical Thinking Topic 1.1. Provide a comprehensive discussion with examples.","","","","","This question assesses CREATE level understanding of Mathematics & Logical Thinking Topic 1.1.","Structure your response with introduction, analysis, examples, and conclusion.","","","CREATE","cmf9r86ql000nqjr8wqco6i18","cmesxd4xv0015txcftf28dq2r","cmeuyq4x600bd13isf7pi5psz","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-MATH_2025"
"cmf709kvl00011181nki5cn5o","Mathematics & Logical Thinking (Y7) - Mathematics & Logical Thinking Topic 1.2 - Question 13","FILL_IN_THE_BLANKS","EASY","Complete the following statement about Mathematics & Logical Thinking Topic 1.2: ""The key concept in Mathematics & Logical Thinking Topic 1.2 is _____ which helps students understand the subject better.""","","","[{""id"":""blank-1"",""correctAnswers"":[""concept related to Mathematics & Logical Thinking Topic 1.2"",""principle of Mathematics & Logical Thinking Topic 1.2""]}]","","This question assesses REMEMBER level understanding of Mathematics & Logical Thinking Topic 1.2.","","","","REMEMBER","cmf9r86y2000pqjr89sf5r2o4","cmesxd4xv0015txcftf28dq2r","cmeuyq53500bf13isv04q6bpf","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-MATH_2025"
"cmf709kvl00011181nki5cn5o","Mathematics & Logical Thinking (Y7) - Mathematics & Logical Thinking Topic 1.2 - Question 14","SHORT_ANSWER","EASY","Based on the learning outcome ""Students will classify understand mathematical concepts and their relationships related to Mathematics & Logical Thinking Topic 1.2."" in Mathematics & Logical Thinking Topic 1.2, explain the key concepts of Mathematics & Logical Thinking Topic 1.2 in 2-3 sentences.","","","","","This question assesses UNDERSTAND level understanding of Mathematics & Logical Thinking Topic 1.2.","Consider the main principles and applications of Mathematics & Logical Thinking Topic 1.2.","","","UNDERSTAND","cmf9r87v3000rqjr8i0oj8rho","cmesxd4xv0015txcftf28dq2r","cmeuyq53500bf13isv04q6bpf","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-MATH_2025"
"cmf709kvl00011181nki5cn5o","Mathematics & Logical Thinking (Y7) - Mathematics & Logical Thinking Topic 1.2 - Question 15","SHORT_ANSWER","MEDIUM","Based on the learning outcome ""Students will apply apply mathematical knowledge to real-world situations related to Mathematics & Logical Thinking Topic 1.2."" in Mathematics & Logical Thinking Topic 1.2, explain the key concepts of Mathematics & Logical Thinking Topic 1.2 in 2-3 sentences.","","","","","This question assesses APPLY level understanding of Mathematics & Logical Thinking Topic 1.2.","Consider the main principles and applications of Mathematics & Logical Thinking Topic 1.2.","","","APPLY","cmf9r88d0000tqjr84y8o1vwa","cmesxd4xv0015txcftf28dq2r","cmeuyq53500bf13isv04q6bpf","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-MATH_2025"
"cmf709kvl00011181nki5cn5o","Mathematics & Logical Thinking (Y7) - Mathematics & Logical Thinking Topic 1.2 - Question 16","ESSAY","MEDIUM","Based on the learning outcome ""Students will categorize analyze mathematical patterns and structures related to Mathematics & Logical Thinking Topic 1.2."" in Mathematics & Logical Thinking Topic 1.2, analyze and evaluate the concepts in Mathematics & Logical Thinking Topic 1.2. Provide a comprehensive discussion with examples.","","","","","This question assesses ANALYZE level understanding of Mathematics & Logical Thinking Topic 1.2.","Structure your response with introduction, analysis, examples, and conclusion.","","","ANALYZE","cmf9r88ku000vqjr8xz9y6nab","cmesxd4xv0015txcftf28dq2r","cmeuyq53500bf13isv04q6bpf","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-MATH_2025"
"cmf709kvl00011181nki5cn5o","Mathematics & Logical Thinking (Y7) - Mathematics & Logical Thinking Topic 1.2 - Question 17","SHORT_ANSWER","HARD","Based on the learning outcome ""Students will recommend evaluate mathematical solutions and reasoning related to Mathematics & Logical Thinking Topic 1.2."" in Mathematics & Logical Thinking Topic 1.2, explain the key concepts of Mathematics & Logical Thinking Topic 1.2 in 2-3 sentences.","","","","","This question assesses EVALUATE level understanding of Mathematics & Logical Thinking Topic 1.2.","Consider the main principles and applications of Mathematics & Logical Thinking Topic 1.2.","","","EVALUATE","cmf9r892q000xqjr8lp3k2wz0","cmesxd4xv0015txcftf28dq2r","cmeuyq53500bf13isv04q6bpf","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-MATH_2025"
"cmf709kvl00011181nki5cn5o","Mathematics & Logical Thinking (Y7) - Mathematics & Logical Thinking Topic 1.2 - Question 18","ESSAY","HARD","Based on the learning outcome ""Students will formulate create mathematical models and representations related to Mathematics & Logical Thinking Topic 1.2."" in Mathematics & Logical Thinking Topic 1.2, analyze and evaluate the concepts in Mathematics & Logical Thinking Topic 1.2. Provide a comprehensive discussion with examples.","","","","","This question assesses CREATE level understanding of Mathematics & Logical Thinking Topic 1.2.","Structure your response with introduction, analysis, examples, and conclusion.","","","CREATE","cmf9r89lt000zqjr8gyzmhdi3","cmesxd4xv0015txcftf28dq2r","cmeuyq53500bf13isv04q6bpf","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-MATH_2025"
"cmf709kvl00011181nki5cn5o","Mathematics & Logical Thinking (Y7) - Mathematics & Logical Thinking: Unit 2 - Question 19","TRUE_FALSE","EASY","Based on the learning outcome ""Students will define solve mathematical problems using appropriate methods and strategies related to Mathematics & Logical Thinking: Unit 2."" in Mathematics & Logical Thinking: Unit 2, the following statement about Mathematics & Logical Thinking: Unit 2 is accurate: ""Mathematics & Logical Thinking: Unit 2 concepts are fundamental to understanding this subject.""","","true","","","This question assesses REMEMBER level understanding of Mathematics & Logical Thinking: Unit 2.","","","","REMEMBER","cmf9r8a4z0011qjr86zffbiyu","cmesxd4xv0015txcftf28dq2r","cmeuyq56500bh13issrfqptxg","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-MATH_2025"
"cmf709kvl00011181nki5cn5o","Mathematics & Logical Thinking (Y7) - Mathematics & Logical Thinking: Unit 2 - Question 20","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will paraphrase understand mathematical concepts and their relationships related to Mathematics & Logical Thinking: Unit 2."" in Mathematics & Logical Thinking: Unit 2, which of the following best demonstrates understanding of Mathematics & Logical Thinking: Unit 2?","[{""text"":""Correct answer related to Mathematics & Logical Thinking: Unit 2"",""isCorrect"":true},{""text"":""Distractor option 1 for Mathematics & Logical Thinking: Unit 2"",""isCorrect"":false},{""text"":""Distractor option 2 for Mathematics & Logical Thinking: Unit 2"",""isCorrect"":false},{""text"":""Distractor option 3 for Mathematics & Logical Thinking: Unit 2"",""isCorrect"":false}]","","","","This question assesses UNDERSTAND level understanding of Mathematics & Logical Thinking: Unit 2.","","","","UNDERSTAND","cmf9r8anj0013qjr8njtty8ls","cmesxd4xv0015txcftf28dq2r","cmeuyq56500bh13issrfqptxg","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-MATH_2025"
"cmf709kvl00011181nki5cn5o","Mathematics & Logical Thinking (Y7) - Mathematics & Logical Thinking: Unit 2 - Question 21","NUMERIC","MEDIUM","Based on the learning outcome ""Students will implement apply mathematical knowledge to real-world situations related to Mathematics & Logical Thinking: Unit 2."" in Mathematics & Logical Thinking: Unit 2, calculate the result for this Mathematics & Logical Thinking: Unit 2 problem. If the value is 101, what is the result when reduced by 5?","","96","","","This question assesses APPLY level understanding of Mathematics & Logical Thinking: Unit 2.","","0.1","units","APPLY","cmf9r8aw30015qjr8l3nk05x7","cmesxd4xv0015txcftf28dq2r","cmeuyq56500bh13issrfqptxg","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-MATH_2025"
"cmf709kvl00011181nki5cn5o","Mathematics & Logical Thinking (Y7) - Mathematics & Logical Thinking: Unit 2 - Question 22","SHORT_ANSWER","MEDIUM","Based on the learning outcome ""Students will analyze analyze mathematical patterns and structures related to Mathematics & Logical Thinking: Unit 2."" in Mathematics & Logical Thinking: Unit 2, explain the key concepts of Mathematics & Logical Thinking: Unit 2 in 2-3 sentences.","","","","","This question assesses ANALYZE level understanding of Mathematics & Logical Thinking: Unit 2.","Consider the main principles and applications of Mathematics & Logical Thinking: Unit 2.","","","ANALYZE","cmf9r8cbq0017qjr8nxunallk","cmesxd4xv0015txcftf28dq2r","cmeuyq56500bh13issrfqptxg","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-MATH_2025"
"cmf709kvl00011181nki5cn5o","Mathematics & Logical Thinking (Y7) - Mathematics & Logical Thinking: Unit 2 - Question 23","ESSAY","HARD","Based on the learning outcome ""Students will defend evaluate mathematical solutions and reasoning related to Mathematics & Logical Thinking: Unit 2."" in Mathematics & Logical Thinking: Unit 2, analyze and evaluate the concepts in Mathematics & Logical Thinking: Unit 2. Provide a comprehensive discussion with examples.","","","","","This question assesses EVALUATE level understanding of Mathematics & Logical Thinking: Unit 2.","Structure your response with introduction, analysis, examples, and conclusion.","","","EVALUATE","cmf9r8cjy0019qjr8t1iolr5y","cmesxd4xv0015txcftf28dq2r","cmeuyq56500bh13issrfqptxg","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-MATH_2025"
"cmf709kvl00011181nki5cn5o","Mathematics & Logical Thinking (Y7) - Mathematics & Logical Thinking: Unit 2 - Question 24","SHORT_ANSWER","HARD","Based on the learning outcome ""Students will generate create mathematical models and representations related to Mathematics & Logical Thinking: Unit 2."" in Mathematics & Logical Thinking: Unit 2, explain the key concepts of Mathematics & Logical Thinking: Unit 2 in 2-3 sentences.","","","","","This question assesses CREATE level understanding of Mathematics & Logical Thinking: Unit 2.","Consider the main principles and applications of Mathematics & Logical Thinking: Unit 2.","","","CREATE","cmf9r8cq8001bqjr8kkfd1v01","cmesxd4xv0015txcftf28dq2r","cmeuyq56500bh13issrfqptxg","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-MATH_2025"
"cmf709kvl00011181nki5cn5o","Mathematics & Logical Thinking (Y7) - Mathematics & Logical Thinking Topic 2.1 - Question 25","FILL_IN_THE_BLANKS","EASY","Complete the following statement about Mathematics & Logical Thinking Topic 2.1: ""The key concept in Mathematics & Logical Thinking Topic 2.1 is _____ which helps students understand the subject better.""","","","[{""id"":""blank-1"",""correctAnswers"":[""concept related to Mathematics & Logical Thinking Topic 2.1"",""principle of Mathematics & Logical Thinking Topic 2.1""]}]","","This question assesses REMEMBER level understanding of Mathematics & Logical Thinking Topic 2.1.","","","","REMEMBER","cmf9r8cz3001dqjr8ze1vjp2n","cmesxd4xv0015txcftf28dq2r","cmeuyq59d00bj13isx0g025h2","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-MATH_2025"
"cmf709kvl00011181nki5cn5o","Mathematics & Logical Thinking (Y7) - Mathematics & Logical Thinking Topic 2.1 - Question 26","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will contrast understand mathematical concepts and their relationships related to Mathematics & Logical Thinking Topic 2.1."" in Mathematics & Logical Thinking Topic 2.1, which of the following best demonstrates understanding of Mathematics & Logical Thinking Topic 2.1?","[{""text"":""Correct answer related to Mathematics & Logical Thinking Topic 2.1"",""isCorrect"":true},{""text"":""Distractor option 1 for Mathematics & Logical Thinking Topic 2.1"",""isCorrect"":false},{""text"":""Distractor option 2 for Mathematics & Logical Thinking Topic 2.1"",""isCorrect"":false},{""text"":""Distractor option 3 for Mathematics & Logical Thinking Topic 2.1"",""isCorrect"":false}]","","","","This question assesses UNDERSTAND level understanding of Mathematics & Logical Thinking Topic 2.1.","","","","UNDERSTAND","cmf9r8d5u001fqjr8o7wxtrtc","cmesxd4xv0015txcftf28dq2r","cmeuyq59d00bj13isx0g025h2","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-MATH_2025"
"cmf709kvl00011181nki5cn5o","Mathematics & Logical Thinking (Y7) - Mathematics & Logical Thinking Topic 2.1 - Question 27","NUMERIC","MEDIUM","Based on the learning outcome ""Students will calculate apply mathematical knowledge to real-world situations related to Mathematics & Logical Thinking Topic 2.1."" in Mathematics & Logical Thinking Topic 2.1, calculate the result for this Mathematics & Logical Thinking Topic 2.1 problem. If the value is 66, what is the result when reduced by 5?","","61","","","This question assesses APPLY level understanding of Mathematics & Logical Thinking Topic 2.1.","","0.1","units","APPLY","cmf9r8dc8001hqjr8m6q384ww","cmesxd4xv0015txcftf28dq2r","cmeuyq59d00bj13isx0g025h2","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-MATH_2025"
"cmf709kvl00011181nki5cn5o","Mathematics & Logical Thinking (Y7) - Mathematics & Logical Thinking Topic 2.1 - Question 28","MULTIPLE_RESPONSE","MEDIUM","Based on the learning outcome ""Students will examine analyze mathematical patterns and structures related to Mathematics & Logical Thinking Topic 2.1."" in Mathematics & Logical Thinking Topic 2.1, select all correct answers about Mathematics & Logical Thinking Topic 2.1.","[{""text"":""Correct statement 1 about Mathematics & Logical Thinking Topic 2.1"",""isCorrect"":true},{""text"":""Correct statement 2 about Mathematics & Logical Thinking Topic 2.1"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Mathematics & Logical Thinking Topic 2.1"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Mathematics & Logical Thinking Topic 2.1"",""isCorrect"":false}]","","","","This question assesses ANALYZE level understanding of Mathematics & Logical Thinking Topic 2.1.","","","","ANALYZE","cmf9r8djo001jqjr8f7swhi4f","cmesxd4xv0015txcftf28dq2r","cmeuyq59d00bj13isx0g025h2","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-MATH_2025"
"cmf709kvl00011181nki5cn5o","Mathematics & Logical Thinking (Y7) - Mathematics & Logical Thinking Topic 2.1 - Question 29","ESSAY","HARD","Based on the learning outcome ""Students will evaluate evaluate mathematical solutions and reasoning related to Mathematics & Logical Thinking Topic 2.1."" in Mathematics & Logical Thinking Topic 2.1, analyze and evaluate the concepts in Mathematics & Logical Thinking Topic 2.1. Provide a comprehensive discussion with examples.","","","","","This question assesses EVALUATE level understanding of Mathematics & Logical Thinking Topic 2.1.","Structure your response with introduction, analysis, examples, and conclusion.","","","EVALUATE","cmf9r8dqd001lqjr8yw3czvsv","cmesxd4xv0015txcftf28dq2r","cmeuyq59d00bj13isx0g025h2","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-MATH_2025"
"cmf709kvl00011181nki5cn5o","Mathematics & Logical Thinking (Y7) - Mathematics & Logical Thinking Topic 2.1 - Question 30","SHORT_ANSWER","HARD","Based on the learning outcome ""Students will formulate create mathematical models and representations related to Mathematics & Logical Thinking Topic 2.1."" in Mathematics & Logical Thinking Topic 2.1, explain the key concepts of Mathematics & Logical Thinking Topic 2.1 in 2-3 sentences.","","","","","This question assesses CREATE level understanding of Mathematics & Logical Thinking Topic 2.1.","Consider the main principles and applications of Mathematics & Logical Thinking Topic 2.1.","","","CREATE","cmf9r8dwz001nqjr8zno7xv72","cmesxd4xv0015txcftf28dq2r","cmeuyq59d00bj13isx0g025h2","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-MATH_2025"
"cmf709kvl00011181nki5cn5o","Mathematics & Logical Thinking (Y7) - Mathematics & Logical Thinking Topic 2.2 - Question 31","TRUE_FALSE","EASY","Based on the learning outcome ""Students will match solve mathematical problems using appropriate methods and strategies related to Mathematics & Logical Thinking Topic 2.2."" in Mathematics & Logical Thinking Topic 2.2, the following statement about Mathematics & Logical Thinking Topic 2.2 is accurate: ""Mathematics & Logical Thinking Topic 2.2 concepts are fundamental to understanding this subject.""","","false","","","This question assesses REMEMBER level understanding of Mathematics & Logical Thinking Topic 2.2.","","","","REMEMBER","cmf9r8e4b001pqjr830scerzg","cmesxd4xv0015txcftf28dq2r","cmeuyq5cn00bl13isgxhpjhlt","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-MATH_2025"
"cmf709kvl00011181nki5cn5o","Mathematics & Logical Thinking (Y7) - Mathematics & Logical Thinking Topic 2.2 - Question 32","SHORT_ANSWER","EASY","Based on the learning outcome ""Students will translate understand mathematical concepts and their relationships related to Mathematics & Logical Thinking Topic 2.2."" in Mathematics & Logical Thinking Topic 2.2, explain the key concepts of Mathematics & Logical Thinking Topic 2.2 in 2-3 sentences.","","","","","This question assesses UNDERSTAND level understanding of Mathematics & Logical Thinking Topic 2.2.","Consider the main principles and applications of Mathematics & Logical Thinking Topic 2.2.","","","UNDERSTAND","cmf9r8ec5001rqjr8ub046m69","cmesxd4xv0015txcftf28dq2r","cmeuyq5cn00bl13isgxhpjhlt","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-MATH_2025"
