questionBankId,title,questionType,difficulty,text,options,correctAnswer,blanks,pairs,explanation,hint,tolerance,unit,bloomsLevel,learningOutcomeIds,subjectId,topicId,gradeLevel,year,createdById,partitionKey
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 11","TRUE_FALSE","EASY","Based on the learning outcome ""Given a short story, students will be able to summarize the plot's main events in their own words with 80% accuracy within 20 minutes."" in Reading Comprehension, the following statement about Reading Comprehension is accurate: ""Reading Comprehension concepts are fundamental to understanding this subject.""","","false","","","This question assesses UNDERSTAND level understanding of Reading Comprehension.","","","","UNDERSTAND","cmf71fg79002a1181qli848jx","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 12","TRUE_FALSE","EASY","Based on the learning outcome ""After reading a non-fiction article, students will be able to identify the author's purpose and provide two supporting pieces of evidence from the text within 15 minutes."" in Reading Comprehension, the following statement about Reading Comprehension is accurate: ""Reading Comprehension concepts are fundamental to understanding this subject.""","","true","","","This question assesses UNDERSTAND level understanding of Reading Comprehension.","","","","UNDERSTAND","cmf71fgae002c11811nizdcav","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 13","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will be able to paraphrase the central argument of an editorial, demonstrating comprehension by accurately restating it in a single paragraph by the end of the class period."" in Reading Comprehension, which of the following best demonstrates understanding of Reading Comprehension?","[{""text"":""Correct answer related to Reading Comprehension"",""isCorrect"":true},{""text"":""Distractor option 1 for Reading Comprehension"",""isCorrect"":false},{""text"":""Distractor option 2 for Reading Comprehension"",""isCorrect"":false},{""text"":""Distractor option 3 for Reading Comprehension"",""isCorrect"":false}]","","","","This question assesses UNDERSTAND level understanding of Reading Comprehension.","","","","UNDERSTAND","cmf71fgaq002e1181l8scffkw","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 14","MATCHING","EASY","Based on the learning outcome ""Given a passage with unfamiliar vocabulary, students will be able to infer the meaning of at least three unknown words using contextual clues with 75% accuracy within 30 minutes."" in Reading Comprehension, match the following items related to Reading Comprehension.","","","","[{""id"":""pair-1"",""left"":""Concept 1 in Reading Comprehension"",""right"":""Definition 1 for Reading Comprehension""},{""id"":""pair-2"",""left"":""Concept 2 in Reading Comprehension"",""right"":""Definition 2 for Reading Comprehension""}]","This question assesses UNDERSTAND level understanding of Reading Comprehension.","","","","UNDERSTAND","cmf71fgb1002i11814yxccsic","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 15","FILL_IN_THE_BLANKS","EASY","Complete the following statement about Reading Comprehension: ""The key concept in Reading Comprehension is _____ which helps students understand the subject better.""","","","[{""id"":""blank-1"",""correctAnswers"":[""concept related to Reading Comprehension"",""principle of Reading Comprehension""]}]","","This question assesses REMEMBER level understanding of Reading Comprehension.","","","","REMEMBER","cmf71e3xq000i1181tsxijost","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 16","SHORT_ANSWER","EASY","Based on the learning outcome ""Given a passage with unfamiliar vocabulary, students will be able to infer the meaning of at least three unknown words using contextual clues with 75% accuracy within 30 minutes."" in Reading Comprehension, explain the key concepts of Reading Comprehension in 2-3 sentences.","","","","","This question assesses UNDERSTAND level understanding of Reading Comprehension.","Consider the main principles and applications of Reading Comprehension.","","","UNDERSTAND","cmf71fgb1002i11814yxccsic","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 17","TRUE_FALSE","EASY","Based on the learning outcome ""Given a short story, the student will be able to list the characters by name, without error."" in Reading Comprehension, the following statement about Reading Comprehension is accurate: ""Reading Comprehension concepts are fundamental to understanding this subject.""","","true","","","This question assesses REMEMBER level understanding of Reading Comprehension.","","","","REMEMBER","cmf71e3yx000q1181fjidcak9","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 18","FILL_IN_THE_BLANKS","EASY","Complete the following statement about Reading Comprehension: ""The key concept in Reading Comprehension is _____ which helps students understand the subject better.""","","","[{""id"":""blank-1"",""correctAnswers"":[""concept related to Reading Comprehension"",""principle of Reading Comprehension""]}]","","This question assesses REMEMBER level understanding of Reading Comprehension.","","","","REMEMBER","cmf71e3xq000i1181tsxijost","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 19","TRUE_FALSE","EASY","Based on the learning outcome ""Students will be able to paraphrase the central argument of an editorial, demonstrating comprehension by accurately restating it in a single paragraph by the end of the class period."" in Reading Comprehension, the following statement about Reading Comprehension is accurate: ""Reading Comprehension concepts are fundamental to understanding this subject.""","","true","","","This question assesses UNDERSTAND level understanding of Reading Comprehension.","","","","UNDERSTAND","cmf71fgaq002e1181l8scffkw","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 20","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Given a short story, the student will be able to list the characters by name, without error."" in Reading Comprehension, which of the following best demonstrates understanding of Reading Comprehension?","[{""text"":""Correct answer related to Reading Comprehension"",""isCorrect"":true},{""text"":""Distractor option 1 for Reading Comprehension"",""isCorrect"":false},{""text"":""Distractor option 2 for Reading Comprehension"",""isCorrect"":false},{""text"":""Distractor option 3 for Reading Comprehension"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Reading Comprehension.","","","","REMEMBER","cmf71e3yx000q1181fjidcak9","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 21","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""After reading a non-fiction article, students will be able to identify the author's purpose and provide two supporting pieces of evidence from the text within 15 minutes."" in Reading Comprehension, which of the following best demonstrates understanding of Reading Comprehension?","[{""text"":""Correct answer related to Reading Comprehension"",""isCorrect"":true},{""text"":""Distractor option 1 for Reading Comprehension"",""isCorrect"":false},{""text"":""Distractor option 2 for Reading Comprehension"",""isCorrect"":false},{""text"":""Distractor option 3 for Reading Comprehension"",""isCorrect"":false}]","","","","This question assesses UNDERSTAND level understanding of Reading Comprehension.","","","","UNDERSTAND","cmf71fgae002c11811nizdcav","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 22","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""After reading a non-fiction article, students will be able to identify the author's purpose and provide two supporting pieces of evidence from the text within 15 minutes."" in Reading Comprehension, which of the following best demonstrates understanding of Reading Comprehension?","[{""text"":""Correct answer related to Reading Comprehension"",""isCorrect"":true},{""text"":""Distractor option 1 for Reading Comprehension"",""isCorrect"":false},{""text"":""Distractor option 2 for Reading Comprehension"",""isCorrect"":false},{""text"":""Distractor option 3 for Reading Comprehension"",""isCorrect"":false}]","","","","This question assesses UNDERSTAND level understanding of Reading Comprehension.","","","","UNDERSTAND","cmf71fgae002c11811nizdcav","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 23","SHORT_ANSWER","EASY","Based on the learning outcome ""Students will be able to paraphrase the central argument of an editorial, demonstrating comprehension by accurately restating it in a single paragraph by the end of the class period."" in Reading Comprehension, explain the key concepts of Reading Comprehension in 2-3 sentences.","","","","","This question assesses UNDERSTAND level understanding of Reading Comprehension.","Consider the main principles and applications of Reading Comprehension.","","","UNDERSTAND","cmf71fgaq002e1181l8scffkw","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 24","FILL_IN_THE_BLANKS","EASY","Complete the following statement about Reading Comprehension: ""The key concept in Reading Comprehension is _____ which helps students understand the subject better.""","","","[{""id"":""blank-1"",""correctAnswers"":[""concept related to Reading Comprehension"",""principle of Reading Comprehension""]}]","","This question assesses REMEMBER level understanding of Reading Comprehension.","","","","REMEMBER","cmf71e3yv000m1181d0llv688","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 25","MATCHING","EASY","Based on the learning outcome ""After reading a set of instructions, students will be able to explain the steps involved in completing a task to a partner, demonstrating understanding of the process within 10 minutes."" in Reading Comprehension, match the following items related to Reading Comprehension.","","","","[{""id"":""pair-1"",""left"":""Concept 1 in Reading Comprehension"",""right"":""Definition 1 for Reading Comprehension""},{""id"":""pair-2"",""left"":""Concept 2 in Reading Comprehension"",""right"":""Definition 2 for Reading Comprehension""}]","This question assesses UNDERSTAND level understanding of Reading Comprehension.","","","","UNDERSTAND","cmf71fgar002g1181dvao6tbg","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 26","TRUE_FALSE","EASY","Based on the learning outcome ""Given a sentence from a text, the student will be able to define the meaning of unfamiliar words with 80% accuracy."" in Reading Comprehension, the following statement about Reading Comprehension is accurate: ""Reading Comprehension concepts are fundamental to understanding this subject.""","","true","","","This question assesses REMEMBER level understanding of Reading Comprehension.","","","","REMEMBER","cmf71e3x2000g1181zgdrrvaa","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 27","TRUE_FALSE","EASY","Based on the learning outcome ""Given a list of words, the student will be able to identify the definition of vocabulary words used in the text with 90% accuracy."" in Reading Comprehension, the following statement about Reading Comprehension is accurate: ""Reading Comprehension concepts are fundamental to understanding this subject.""","","false","","","This question assesses REMEMBER level understanding of Reading Comprehension.","","","","REMEMBER","cmf71e2da000a11812qukyl8i","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 28","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Given a reading passage, the student will be able to list five key details from the text with no errors."" in Reading Comprehension, which of the following best demonstrates understanding of Reading Comprehension?","[{""text"":""Correct answer related to Reading Comprehension"",""isCorrect"":true},{""text"":""Distractor option 1 for Reading Comprehension"",""isCorrect"":false},{""text"":""Distractor option 2 for Reading Comprehension"",""isCorrect"":false},{""text"":""Distractor option 3 for Reading Comprehension"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Reading Comprehension.","","","","REMEMBER","cmf71e2i9000c1181w3r9ncjh","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 29","MATCHING","EASY","Based on the learning outcome ""After reading a non-fiction article, students will be able to identify the author's purpose and provide two supporting pieces of evidence from the text within 15 minutes."" in Reading Comprehension, match the following items related to Reading Comprehension.","","","","[{""id"":""pair-1"",""left"":""Concept 1 in Reading Comprehension"",""right"":""Definition 1 for Reading Comprehension""},{""id"":""pair-2"",""left"":""Concept 2 in Reading Comprehension"",""right"":""Definition 2 for Reading Comprehension""}]","This question assesses UNDERSTAND level understanding of Reading Comprehension.","","","","UNDERSTAND","cmf71fgae002c11811nizdcav","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 30","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Given a short story, students will be able to summarize the plot's main events in their own words with 80% accuracy within 20 minutes."" in Reading Comprehension, which of the following best demonstrates understanding of Reading Comprehension?","[{""text"":""Correct answer related to Reading Comprehension"",""isCorrect"":true},{""text"":""Distractor option 1 for Reading Comprehension"",""isCorrect"":false},{""text"":""Distractor option 2 for Reading Comprehension"",""isCorrect"":false},{""text"":""Distractor option 3 for Reading Comprehension"",""isCorrect"":false}]","","","","This question assesses UNDERSTAND level understanding of Reading Comprehension.","","","","UNDERSTAND","cmf71fg79002a1181qli848jx","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 31","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Given a list of words, the student will be able to identify the definition of vocabulary words used in the text with 90% accuracy."" in Reading Comprehension, which of the following best demonstrates understanding of Reading Comprehension?","[{""text"":""Correct answer related to Reading Comprehension"",""isCorrect"":true},{""text"":""Distractor option 1 for Reading Comprehension"",""isCorrect"":false},{""text"":""Distractor option 2 for Reading Comprehension"",""isCorrect"":false},{""text"":""Distractor option 3 for Reading Comprehension"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Reading Comprehension.","","","","REMEMBER","cmf71e2da000a11812qukyl8i","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 32","TRUE_FALSE","EASY","Based on the learning outcome ""Given a short story, students will be able to summarize the plot's main events in their own words with 80% accuracy within 20 minutes."" in Reading Comprehension, the following statement about Reading Comprehension is accurate: ""Reading Comprehension concepts are fundamental to understanding this subject.""","","false","","","This question assesses UNDERSTAND level understanding of Reading Comprehension.","","","","UNDERSTAND","cmf71fg79002a1181qli848jx","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 33","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Given a short passage, the student will be able to recall the stated main idea with 100% accuracy."" in Reading Comprehension, which of the following best demonstrates understanding of Reading Comprehension?","[{""text"":""Correct answer related to Reading Comprehension"",""isCorrect"":true},{""text"":""Distractor option 1 for Reading Comprehension"",""isCorrect"":false},{""text"":""Distractor option 2 for Reading Comprehension"",""isCorrect"":false},{""text"":""Distractor option 3 for Reading Comprehension"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Reading Comprehension.","","","","REMEMBER","cmf71e2i9000e1181rkup3tjg","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 34","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Given a reading passage, the student will be able to list five key details from the text with no errors."" in Reading Comprehension, which of the following best demonstrates understanding of Reading Comprehension?","[{""text"":""Correct answer related to Reading Comprehension"",""isCorrect"":true},{""text"":""Distractor option 1 for Reading Comprehension"",""isCorrect"":false},{""text"":""Distractor option 2 for Reading Comprehension"",""isCorrect"":false},{""text"":""Distractor option 3 for Reading Comprehension"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Reading Comprehension.","","","","REMEMBER","cmf71e2i9000c1181w3r9ncjh","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 35","FILL_IN_THE_BLANKS","EASY","Complete the following statement about Reading Comprehension: ""The key concept in Reading Comprehension is _____ which helps students understand the subject better.""","","","[{""id"":""blank-1"",""correctAnswers"":[""concept related to Reading Comprehension"",""principle of Reading Comprehension""]}]","","This question assesses REMEMBER level understanding of Reading Comprehension.","","","","REMEMBER","cmf71e3yv000m1181d0llv688","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 36","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Given a paragraph, the student will be able to recall the topic sentence with 100% accuracy."" in Reading Comprehension, which of the following best demonstrates understanding of Reading Comprehension?","[{""text"":""Correct answer related to Reading Comprehension"",""isCorrect"":true},{""text"":""Distractor option 1 for Reading Comprehension"",""isCorrect"":false},{""text"":""Distractor option 2 for Reading Comprehension"",""isCorrect"":false},{""text"":""Distractor option 3 for Reading Comprehension"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Reading Comprehension.","","","","REMEMBER","cmf71e3yx000o1181exfb4lvl","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
"cmf709kvl00011181nki5cn5o","English Language & Communication (Y8) - Reading Comprehension - Question 37","FILL_IN_THE_BLANKS","EASY","Complete the following statement about Reading Comprehension: ""The key concept in Reading Comprehension is _____ which helps students understand the subject better.""","","","[{""id"":""blank-1"",""correctAnswers"":[""concept related to Reading Comprehension"",""principle of Reading Comprehension""]}]","","This question assesses REMEMBER level understanding of Reading Comprehension.","","","","REMEMBER","cmf71e2da000a11812qukyl8i","cmesxd5az001dtxcfqsu6wa37","cmev0xiig000112j6rzfqq9ba","8","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y8-ENGL_2025"
