questionBankId,title,questionType,difficulty,text,options,correctAnswer,blanks,pairs,explanation,hint,tolerance,unit,bloomsLevel,learningOutcomeIds,subjectId,topicId,gradeLevel,year,createdById,partitionKey
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Introduction - Question 11","MULTIPLE_CHOICE","MEDIUM","Based on the learning outcome ""Students will categorize evaluate personal choices and their consequences related to Introduction."" in Introduction, which of the following best demonstrates understanding of Introduction?","[{""text"":""Correct answer related to Introduction"",""isCorrect"":true},{""text"":""Distractor option 1 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 2 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 3 for Introduction"",""isCorrect"":false}]","","","","This question assesses ANALYZE level understanding of Introduction.","","","","ANALYZE","cmf9r9wz30097qjr8zoi9mp2i","cmesxd57p001btxcfroqm8lsp","cmev1pti0000j6vwi9obdyuhp","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Introduction - Question 12","MULTIPLE_RESPONSE","MEDIUM","Based on the learning outcome ""Students will categorize evaluate personal choices and their consequences related to Introduction."" in Introduction, select all correct answers about Introduction.","[{""text"":""Correct statement 1 about Introduction"",""isCorrect"":true},{""text"":""Correct statement 2 about Introduction"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Introduction"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Introduction"",""isCorrect"":false}]","","","","This question assesses ANALYZE level understanding of Introduction.","","","","ANALYZE","cmf9r9wz30097qjr8zoi9mp2i","cmesxd57p001btxcfroqm8lsp","cmev1pti0000j6vwi9obdyuhp","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Introduction - Question 13","MULTIPLE_RESPONSE","MEDIUM","Based on the learning outcome ""Students will categorize evaluate personal choices and their consequences related to Introduction."" in Introduction, select all correct answers about Introduction.","[{""text"":""Correct statement 1 about Introduction"",""isCorrect"":true},{""text"":""Correct statement 2 about Introduction"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Introduction"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Introduction"",""isCorrect"":false}]","","","","This question assesses ANALYZE level understanding of Introduction.","","","","ANALYZE","cmf9r9wz30097qjr8zoi9mp2i","cmesxd57p001btxcfroqm8lsp","cmev1pti0000j6vwi9obdyuhp","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Introduction - Question 14","ESSAY","MEDIUM","Based on the learning outcome ""Students will categorize evaluate personal choices and their consequences related to Introduction."" in Introduction, analyze and evaluate the concepts in Introduction. Provide a comprehensive discussion with examples.","","","","","This question assesses ANALYZE level understanding of Introduction.","Structure your response with introduction, analysis, examples, and conclusion.","","","ANALYZE","cmf9r9wz30097qjr8zoi9mp2i","cmesxd57p001btxcfroqm8lsp","cmev1pti0000j6vwi9obdyuhp","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Introduction - Question 15","MULTIPLE_RESPONSE","MEDIUM","Based on the learning outcome ""Students will categorize evaluate personal choices and their consequences related to Introduction."" in Introduction, select all correct answers about Introduction.","[{""text"":""Correct statement 1 about Introduction"",""isCorrect"":true},{""text"":""Correct statement 2 about Introduction"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Introduction"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Introduction"",""isCorrect"":false}]","","","","This question assesses ANALYZE level understanding of Introduction.","","","","ANALYZE","cmf9r9wz30097qjr8zoi9mp2i","cmesxd57p001btxcfroqm8lsp","cmev1pti0000j6vwi9obdyuhp","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Introduction - Question 16","MULTIPLE_CHOICE","HARD","Based on the learning outcome ""Students will support create plans for personal and academic goals related to Introduction."" in Introduction, which of the following best demonstrates understanding of Introduction?","[{""text"":""Correct answer related to Introduction"",""isCorrect"":true},{""text"":""Distractor option 1 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 2 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 3 for Introduction"",""isCorrect"":false}]","","","","This question assesses EVALUATE level understanding of Introduction.","","","","EVALUATE","cmf9r9xds0099qjr8xx4qpyrt","cmesxd57p001btxcfroqm8lsp","cmev1pti0000j6vwi9obdyuhp","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Introduction - Question 17","SHORT_ANSWER","HARD","Based on the learning outcome ""Students will support create plans for personal and academic goals related to Introduction."" in Introduction, explain the key concepts of Introduction in 2-3 sentences.","","","","","This question assesses EVALUATE level understanding of Introduction.","Consider the main principles and applications of Introduction.","","","EVALUATE","cmf9r9xds0099qjr8xx4qpyrt","cmesxd57p001btxcfroqm8lsp","cmev1pti0000j6vwi9obdyuhp","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Introduction - Question 18","MULTIPLE_CHOICE","HARD","Based on the learning outcome ""Students will support create plans for personal and academic goals related to Introduction."" in Introduction, which of the following best demonstrates understanding of Introduction?","[{""text"":""Correct answer related to Introduction"",""isCorrect"":true},{""text"":""Distractor option 1 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 2 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 3 for Introduction"",""isCorrect"":false}]","","","","This question assesses EVALUATE level understanding of Introduction.","","","","EVALUATE","cmf9r9xds0099qjr8xx4qpyrt","cmesxd57p001btxcfroqm8lsp","cmev1pti0000j6vwi9obdyuhp","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Introduction - Question 19","SHORT_ANSWER","HARD","Based on the learning outcome ""Students will support create plans for personal and academic goals related to Introduction."" in Introduction, explain the key concepts of Introduction in 2-3 sentences.","","","","","This question assesses EVALUATE level understanding of Introduction.","Consider the main principles and applications of Introduction.","","","EVALUATE","cmf9r9xds0099qjr8xx4qpyrt","cmesxd57p001btxcfroqm8lsp","cmev1pti0000j6vwi9obdyuhp","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Introduction - Question 20","MULTIPLE_RESPONSE","HARD","Based on the learning outcome ""Students will support create plans for personal and academic goals related to Introduction."" in Introduction, select all correct answers about Introduction.","[{""text"":""Correct statement 1 about Introduction"",""isCorrect"":true},{""text"":""Correct statement 2 about Introduction"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Introduction"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Introduction"",""isCorrect"":false}]","","","","This question assesses EVALUATE level understanding of Introduction.","","","","EVALUATE","cmf9r9xds0099qjr8xx4qpyrt","cmesxd57p001btxcfroqm8lsp","cmev1pti0000j6vwi9obdyuhp","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Introduction - Question 21","MULTIPLE_RESPONSE","HARD","Based on the learning outcome ""Students will produce demonstrate effective interpersonal communication related to Introduction."" in Introduction, select all correct answers about Introduction.","[{""text"":""Correct statement 1 about Introduction"",""isCorrect"":true},{""text"":""Correct statement 2 about Introduction"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Introduction"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Introduction"",""isCorrect"":false}]","","","","This question assesses CREATE level understanding of Introduction.","","","","CREATE","cmf9r9y43009bqjr8ku47soc9","cmesxd57p001btxcfroqm8lsp","cmev1pti0000j6vwi9obdyuhp","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Introduction - Question 22","ESSAY","HARD","Based on the learning outcome ""Students will produce demonstrate effective interpersonal communication related to Introduction."" in Introduction, analyze and evaluate the concepts in Introduction. Provide a comprehensive discussion with examples.","","","","","This question assesses CREATE level understanding of Introduction.","Structure your response with introduction, analysis, examples, and conclusion.","","","CREATE","cmf9r9y43009bqjr8ku47soc9","cmesxd57p001btxcfroqm8lsp","cmev1pti0000j6vwi9obdyuhp","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Introduction - Question 23","ESSAY","HARD","Based on the learning outcome ""Students will produce demonstrate effective interpersonal communication related to Introduction."" in Introduction, analyze and evaluate the concepts in Introduction. Provide a comprehensive discussion with examples.","","","","","This question assesses CREATE level understanding of Introduction.","Structure your response with introduction, analysis, examples, and conclusion.","","","CREATE","cmf9r9y43009bqjr8ku47soc9","cmesxd57p001btxcfroqm8lsp","cmev1pti0000j6vwi9obdyuhp","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Introduction - Question 24","ESSAY","HARD","Based on the learning outcome ""Students will produce demonstrate effective interpersonal communication related to Introduction."" in Introduction, analyze and evaluate the concepts in Introduction. Provide a comprehensive discussion with examples.","","","","","This question assesses CREATE level understanding of Introduction.","Structure your response with introduction, analysis, examples, and conclusion.","","","CREATE","cmf9r9y43009bqjr8ku47soc9","cmesxd57p001btxcfroqm8lsp","cmev1pti0000j6vwi9obdyuhp","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Introduction - Question 25","SHORT_ANSWER","HARD","Based on the learning outcome ""Students will produce demonstrate effective interpersonal communication related to Introduction."" in Introduction, explain the key concepts of Introduction in 2-3 sentences.","","","","","This question assesses CREATE level understanding of Introduction.","Consider the main principles and applications of Introduction.","","","CREATE","cmf9r9y43009bqjr8ku47soc9","cmesxd57p001btxcfroqm8lsp","cmev1pti0000j6vwi9obdyuhp","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Introduction - Question 26","TRUE_FALSE","EASY","Based on the learning outcome ""Students will name understand personal development and life management concepts related to Introduction."" in Introduction, the following statement about Introduction is accurate: ""Introduction concepts are fundamental to understanding this subject.""","","false","","","This question assesses REMEMBER level understanding of Introduction.","","","","REMEMBER","cmf9r9w290091qjr8a2jyckvk","cmesxd57p001btxcfroqm8lsp","cmev1pti0000j6vwi9obdyuhp","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Introduction - Question 27","FILL_IN_THE_BLANKS","EASY","Complete the following statement about Introduction: ""The key concept in Introduction is _____ which helps students understand the subject better.""","","","[{""id"":""blank-1"",""correctAnswers"":[""concept related to Introduction"",""principle of Introduction""]}]","","This question assesses REMEMBER level understanding of Introduction.","","","","REMEMBER","cmf9r9w290091qjr8a2jyckvk","cmesxd57p001btxcfroqm8lsp","cmev1pti0000j6vwi9obdyuhp","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Introduction - Question 28","SHORT_ANSWER","EASY","Based on the learning outcome ""Students will name understand personal development and life management concepts related to Introduction."" in Introduction, explain the key concepts of Introduction in 2-3 sentences.","","","","","This question assesses REMEMBER level understanding of Introduction.","Consider the main principles and applications of Introduction.","","","REMEMBER","cmf9r9w290091qjr8a2jyckvk","cmesxd57p001btxcfroqm8lsp","cmev1pti0000j6vwi9obdyuhp","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Introduction - Question 29","TRUE_FALSE","EASY","Based on the learning outcome ""Students will name understand personal development and life management concepts related to Introduction."" in Introduction, the following statement about Introduction is accurate: ""Introduction concepts are fundamental to understanding this subject.""","","true","","","This question assesses REMEMBER level understanding of Introduction.","","","","REMEMBER","cmf9r9w290091qjr8a2jyckvk","cmesxd57p001btxcfroqm8lsp","cmev1pti0000j6vwi9obdyuhp","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Introduction - Question 30","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will name understand personal development and life management concepts related to Introduction."" in Introduction, which of the following best demonstrates understanding of Introduction?","[{""text"":""Correct answer related to Introduction"",""isCorrect"":true},{""text"":""Distractor option 1 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 2 for Introduction"",""isCorrect"":false},{""text"":""Distractor option 3 for Introduction"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Introduction.","","","","REMEMBER","cmf9r9w290091qjr8a2jyckvk","cmesxd57p001btxcfroqm8lsp","cmev1pti0000j6vwi9obdyuhp","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Practice - Question 31","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will describe understand personal development and life management concepts related to Practice."" in Practice, which of the following best demonstrates understanding of Practice?","[{""text"":""Correct answer related to Practice"",""isCorrect"":true},{""text"":""Distractor option 1 for Practice"",""isCorrect"":false},{""text"":""Distractor option 2 for Practice"",""isCorrect"":false},{""text"":""Distractor option 3 for Practice"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Practice.","","","","REMEMBER","cmf9r9ybx009dqjr8sfacsm8l","cmesxd57p001btxcfroqm8lsp","cmev1ptq9000l6vwilmroihgu","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Practice - Question 32","FILL_IN_THE_BLANKS","EASY","Complete the following statement about Practice: ""The key concept in Practice is _____ which helps students understand the subject better.""","","","[{""id"":""blank-1"",""correctAnswers"":[""concept related to Practice"",""principle of Practice""]}]","","This question assesses REMEMBER level understanding of Practice.","","","","REMEMBER","cmf9r9ybx009dqjr8sfacsm8l","cmesxd57p001btxcfroqm8lsp","cmev1ptq9000l6vwilmroihgu","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Practice - Question 33","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will describe understand personal development and life management concepts related to Practice."" in Practice, which of the following best demonstrates understanding of Practice?","[{""text"":""Correct answer related to Practice"",""isCorrect"":true},{""text"":""Distractor option 1 for Practice"",""isCorrect"":false},{""text"":""Distractor option 2 for Practice"",""isCorrect"":false},{""text"":""Distractor option 3 for Practice"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Practice.","","","","REMEMBER","cmf9r9ybx009dqjr8sfacsm8l","cmesxd57p001btxcfroqm8lsp","cmev1ptq9000l6vwilmroihgu","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Practice - Question 34","FILL_IN_THE_BLANKS","EASY","Complete the following statement about Practice: ""The key concept in Practice is _____ which helps students understand the subject better.""","","","[{""id"":""blank-1"",""correctAnswers"":[""concept related to Practice"",""principle of Practice""]}]","","This question assesses REMEMBER level understanding of Practice.","","","","REMEMBER","cmf9r9ybx009dqjr8sfacsm8l","cmesxd57p001btxcfroqm8lsp","cmev1ptq9000l6vwilmroihgu","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Practice - Question 35","TRUE_FALSE","EASY","Based on the learning outcome ""Students will describe understand personal development and life management concepts related to Practice."" in Practice, the following statement about Practice is accurate: ""Practice concepts are fundamental to understanding this subject.""","","true","","","This question assesses REMEMBER level understanding of Practice.","","","","REMEMBER","cmf9r9ybx009dqjr8sfacsm8l","cmesxd57p001btxcfroqm8lsp","cmev1ptq9000l6vwilmroihgu","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Practice - Question 36","SHORT_ANSWER","EASY","Based on the learning outcome ""Students will explain apply problem-solving and decision-making skills related to Practice."" in Practice, explain the key concepts of Practice in 2-3 sentences.","","","","","This question assesses UNDERSTAND level understanding of Practice.","Consider the main principles and applications of Practice.","","","UNDERSTAND","cmf9r9yju009fqjr8x877c4wt","cmesxd57p001btxcfroqm8lsp","cmev1ptq9000l6vwilmroihgu","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Practice - Question 37","MATCHING","EASY","Based on the learning outcome ""Students will explain apply problem-solving and decision-making skills related to Practice."" in Practice, match the following items related to Practice.","","","","[{""id"":""pair-1"",""left"":""Concept 1 in Practice"",""right"":""Definition 1 for Practice""},{""id"":""pair-2"",""left"":""Concept 2 in Practice"",""right"":""Definition 2 for Practice""}]","This question assesses UNDERSTAND level understanding of Practice.","","","","UNDERSTAND","cmf9r9yju009fqjr8x877c4wt","cmesxd57p001btxcfroqm8lsp","cmev1ptq9000l6vwilmroihgu","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Practice - Question 38","SHORT_ANSWER","EASY","Based on the learning outcome ""Students will explain apply problem-solving and decision-making skills related to Practice."" in Practice, explain the key concepts of Practice in 2-3 sentences.","","","","","This question assesses UNDERSTAND level understanding of Practice.","Consider the main principles and applications of Practice.","","","UNDERSTAND","cmf9r9yju009fqjr8x877c4wt","cmesxd57p001btxcfroqm8lsp","cmev1ptq9000l6vwilmroihgu","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Practice - Question 39","SHORT_ANSWER","EASY","Based on the learning outcome ""Students will explain apply problem-solving and decision-making skills related to Practice."" in Practice, explain the key concepts of Practice in 2-3 sentences.","","","","","This question assesses UNDERSTAND level understanding of Practice.","Consider the main principles and applications of Practice.","","","UNDERSTAND","cmf9r9yju009fqjr8x877c4wt","cmesxd57p001btxcfroqm8lsp","cmev1ptq9000l6vwilmroihgu","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Practice - Question 40","SHORT_ANSWER","EASY","Based on the learning outcome ""Students will explain apply problem-solving and decision-making skills related to Practice."" in Practice, explain the key concepts of Practice in 2-3 sentences.","","","","","This question assesses UNDERSTAND level understanding of Practice.","Consider the main principles and applications of Practice.","","","UNDERSTAND","cmf9r9yju009fqjr8x877c4wt","cmesxd57p001btxcfroqm8lsp","cmev1ptq9000l6vwilmroihgu","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Practice - Question 41","MULTIPLE_RESPONSE","MEDIUM","Based on the learning outcome ""Students will complete analyze social and emotional situations related to Practice."" in Practice, select all correct answers about Practice.","[{""text"":""Correct statement 1 about Practice"",""isCorrect"":true},{""text"":""Correct statement 2 about Practice"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Practice"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Practice"",""isCorrect"":false}]","","","","This question assesses APPLY level understanding of Practice.","","","","APPLY","cmf9r9z3l009hqjr8a2rfnhko","cmesxd57p001btxcfroqm8lsp","cmev1ptq9000l6vwilmroihgu","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
"cmf709kvl00011181nki5cn5o","Life & Learning Skills (Y7) - Practice - Question 42","SHORT_ANSWER","MEDIUM","Based on the learning outcome ""Students will complete analyze social and emotional situations related to Practice."" in Practice, explain the key concepts of Practice in 2-3 sentences.","","","","","This question assesses APPLY level understanding of Practice.","Consider the main principles and applications of Practice.","","","APPLY","cmf9r9z3l009hqjr8a2rfnhko","cmesxd57p001btxcfroqm8lsp","cmev1ptq9000l6vwilmroihgu","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-LL_2025"
