questionBankId,title,questionType,difficulty,text,options,correctAnswer,blanks,pairs,explanation,hint,tolerance,unit,bloomsLevel,learningOutcomeIds,subjectId,topicId,gradeLevel,year,createdById,partitionKey
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y7) - Integrated Science & Inquiry: Unit 1 - Question 11","SHORT_ANSWER","HARD","Based on the learning outcome ""Students will prioritize design and conduct scientific investigations related to Integrated Science & Inquiry: Unit 1."" in Integrated Science & Inquiry: Unit 1, explain the key concepts of Integrated Science & Inquiry: Unit 1 in 2-3 sentences.","","","","","This question assesses EVALUATE level understanding of Integrated Science & Inquiry: Unit 1.","Consider the main principles and applications of Integrated Science & Inquiry: Unit 1.","","","EVALUATE","cmf9r8r2f003lqjr8lklqbq6q","cmesxd5150017txcf7u9efawl","cmeuyq6m900cb13isvgpbe9v9","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y7) - Integrated Science & Inquiry: Unit 1 - Question 12","ESSAY","HARD","Based on the learning outcome ""Students will create communicate scientific findings effectively related to Integrated Science & Inquiry: Unit 1."" in Integrated Science & Inquiry: Unit 1, analyze and evaluate the concepts in Integrated Science & Inquiry: Unit 1. Provide a comprehensive discussion with examples.","","","","","This question assesses CREATE level understanding of Integrated Science & Inquiry: Unit 1.","Structure your response with introduction, analysis, examples, and conclusion.","","","CREATE","cmf9r8rae003nqjr8txpwf1q6","cmesxd5150017txcf7u9efawl","cmeuyq6m900cb13isvgpbe9v9","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y7) - Integrated Science & Inquiry Topic 1.1 - Question 13","FILL_IN_THE_BLANKS","EASY","Complete the following statement about Integrated Science & Inquiry Topic 1.1: ""The key concept in Integrated Science & Inquiry Topic 1.1 is _____ which helps students understand the subject better.""","","","[{""id"":""blank-1"",""correctAnswers"":[""concept related to Integrated Science & Inquiry Topic 1.1"",""principle of Integrated Science & Inquiry Topic 1.1""]}]","","This question assesses REMEMBER level understanding of Integrated Science & Inquiry Topic 1.1.","","","","REMEMBER","cmf9r8sl5003pqjr8fkpk0tqx","cmesxd5150017txcf7u9efawl","cmeuyq6q800cd13ishgm8bk9t","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y7) - Integrated Science & Inquiry Topic 1.1 - Question 14","TRUE_FALSE","EASY","Based on the learning outcome ""Students will paraphrase apply scientific methods and processes related to Integrated Science & Inquiry Topic 1.1."" in Integrated Science & Inquiry Topic 1.1, the following statement about Integrated Science & Inquiry Topic 1.1 is accurate: ""Integrated Science & Inquiry Topic 1.1 concepts are fundamental to understanding this subject.""","","false","","","This question assesses UNDERSTAND level understanding of Integrated Science & Inquiry Topic 1.1.","","","","UNDERSTAND","cmf9r8stc003rqjr8jw6z4v0m","cmesxd5150017txcf7u9efawl","cmeuyq6q800cd13ishgm8bk9t","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y7) - Integrated Science & Inquiry Topic 1.1 - Question 15","NUMERIC","MEDIUM","Based on the learning outcome ""Students will solve analyze scientific data and evidence related to Integrated Science & Inquiry Topic 1.1."" in Integrated Science & Inquiry Topic 1.1, calculate the result for this Integrated Science & Inquiry Topic 1.1 problem. If the value is 88, what is the result when reduced by 5?","","83","","","This question assesses APPLY level understanding of Integrated Science & Inquiry Topic 1.1.","","0.1","units","APPLY","cmf9r8t23003tqjr8ngr616x8","cmesxd5150017txcf7u9efawl","cmeuyq6q800cd13ishgm8bk9t","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y7) - Integrated Science & Inquiry Topic 1.1 - Question 16","ESSAY","MEDIUM","Based on the learning outcome ""Students will differentiate evaluate scientific claims and theories related to Integrated Science & Inquiry Topic 1.1."" in Integrated Science & Inquiry Topic 1.1, analyze and evaluate the concepts in Integrated Science & Inquiry Topic 1.1. Provide a comprehensive discussion with examples.","","","","","This question assesses ANALYZE level understanding of Integrated Science & Inquiry Topic 1.1.","Structure your response with introduction, analysis, examples, and conclusion.","","","ANALYZE","cmf9r8tjh003vqjr8q2vwbuge","cmesxd5150017txcf7u9efawl","cmeuyq6q800cd13ishgm8bk9t","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y7) - Integrated Science & Inquiry Topic 1.1 - Question 17","SHORT_ANSWER","HARD","Based on the learning outcome ""Students will support design and conduct scientific investigations related to Integrated Science & Inquiry Topic 1.1."" in Integrated Science & Inquiry Topic 1.1, explain the key concepts of Integrated Science & Inquiry Topic 1.1 in 2-3 sentences.","","","","","This question assesses EVALUATE level understanding of Integrated Science & Inquiry Topic 1.1.","Consider the main principles and applications of Integrated Science & Inquiry Topic 1.1.","","","EVALUATE","cmf9r8w1h003xqjr8e9wnnaej","cmesxd5150017txcf7u9efawl","cmeuyq6q800cd13ishgm8bk9t","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y7) - Integrated Science & Inquiry Topic 1.1 - Question 18","ESSAY","HARD","Based on the learning outcome ""Students will synthesize communicate scientific findings effectively related to Integrated Science & Inquiry Topic 1.1."" in Integrated Science & Inquiry Topic 1.1, analyze and evaluate the concepts in Integrated Science & Inquiry Topic 1.1. Provide a comprehensive discussion with examples.","","","","","This question assesses CREATE level understanding of Integrated Science & Inquiry Topic 1.1.","Structure your response with introduction, analysis, examples, and conclusion.","","","CREATE","cmf9r8wsu003zqjr827kjm23q","cmesxd5150017txcf7u9efawl","cmeuyq6q800cd13ishgm8bk9t","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y7) - Integrated Science & Inquiry Topic 1.2 - Question 19","SHORT_ANSWER","EASY","Based on the learning outcome ""Students will select understand scientific concepts and principles related to Integrated Science & Inquiry Topic 1.2."" in Integrated Science & Inquiry Topic 1.2, explain the key concepts of Integrated Science & Inquiry Topic 1.2 in 2-3 sentences.","","","","","This question assesses REMEMBER level understanding of Integrated Science & Inquiry Topic 1.2.","Consider the main principles and applications of Integrated Science & Inquiry Topic 1.2.","","","REMEMBER","cmf9r8xf50041qjr84cn60g8c","cmesxd5150017txcf7u9efawl","cmeuyq6uh00cf13isiyo3k49m","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y7) - Integrated Science & Inquiry Topic 1.2 - Question 20","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will classify apply scientific methods and processes related to Integrated Science & Inquiry Topic 1.2."" in Integrated Science & Inquiry Topic 1.2, which of the following best demonstrates understanding of Integrated Science & Inquiry Topic 1.2?","[{""text"":""Correct answer related to Integrated Science & Inquiry Topic 1.2"",""isCorrect"":true},{""text"":""Distractor option 1 for Integrated Science & Inquiry Topic 1.2"",""isCorrect"":false},{""text"":""Distractor option 2 for Integrated Science & Inquiry Topic 1.2"",""isCorrect"":false},{""text"":""Distractor option 3 for Integrated Science & Inquiry Topic 1.2"",""isCorrect"":false}]","","","","This question assesses UNDERSTAND level understanding of Integrated Science & Inquiry Topic 1.2.","","","","UNDERSTAND","cmf9r8xx30043qjr8g273ii9o","cmesxd5150017txcf7u9efawl","cmeuyq6uh00cf13isiyo3k49m","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y7) - Integrated Science & Inquiry Topic 1.2 - Question 21","MULTIPLE_CHOICE","MEDIUM","Based on the learning outcome ""Students will implement analyze scientific data and evidence related to Integrated Science & Inquiry Topic 1.2."" in Integrated Science & Inquiry Topic 1.2, which of the following best demonstrates understanding of Integrated Science & Inquiry Topic 1.2?","[{""text"":""Correct answer related to Integrated Science & Inquiry Topic 1.2"",""isCorrect"":true},{""text"":""Distractor option 1 for Integrated Science & Inquiry Topic 1.2"",""isCorrect"":false},{""text"":""Distractor option 2 for Integrated Science & Inquiry Topic 1.2"",""isCorrect"":false},{""text"":""Distractor option 3 for Integrated Science & Inquiry Topic 1.2"",""isCorrect"":false}]","","","","This question assesses APPLY level understanding of Integrated Science & Inquiry Topic 1.2.","","","","APPLY","cmf9r8yf70045qjr82sxqg9gk","cmesxd5150017txcf7u9efawl","cmeuyq6uh00cf13isiyo3k49m","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y7) - Integrated Science & Inquiry Topic 1.2 - Question 22","ESSAY","MEDIUM","Based on the learning outcome ""Students will contrast evaluate scientific claims and theories related to Integrated Science & Inquiry Topic 1.2."" in Integrated Science & Inquiry Topic 1.2, analyze and evaluate the concepts in Integrated Science & Inquiry Topic 1.2. Provide a comprehensive discussion with examples.","","","","","This question assesses ANALYZE level understanding of Integrated Science & Inquiry Topic 1.2.","Structure your response with introduction, analysis, examples, and conclusion.","","","ANALYZE","cmf9r8ywm0047qjr8v097sali","cmesxd5150017txcf7u9efawl","cmeuyq6uh00cf13isiyo3k49m","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y7) - Integrated Science & Inquiry Topic 1.2 - Question 23","SHORT_ANSWER","HARD","Based on the learning outcome ""Students will recommend design and conduct scientific investigations related to Integrated Science & Inquiry Topic 1.2."" in Integrated Science & Inquiry Topic 1.2, explain the key concepts of Integrated Science & Inquiry Topic 1.2 in 2-3 sentences.","","","","","This question assesses EVALUATE level understanding of Integrated Science & Inquiry Topic 1.2.","Consider the main principles and applications of Integrated Science & Inquiry Topic 1.2.","","","EVALUATE","cmf9r8z420049qjr8qjch90v0","cmesxd5150017txcf7u9efawl","cmeuyq6uh00cf13isiyo3k49m","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y7) - Integrated Science & Inquiry Topic 1.2 - Question 24","ESSAY","HARD","Based on the learning outcome ""Students will construct communicate scientific findings effectively related to Integrated Science & Inquiry Topic 1.2."" in Integrated Science & Inquiry Topic 1.2, analyze and evaluate the concepts in Integrated Science & Inquiry Topic 1.2. Provide a comprehensive discussion with examples.","","","","","This question assesses CREATE level understanding of Integrated Science & Inquiry Topic 1.2.","Structure your response with introduction, analysis, examples, and conclusion.","","","CREATE","cmf9r8zc1004bqjr8s540m330","cmesxd5150017txcf7u9efawl","cmeuyq6uh00cf13isiyo3k49m","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y7) - Integrated Science & Inquiry: Unit 2 - Question 25","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will list understand scientific concepts and principles related to Integrated Science & Inquiry: Unit 2."" in Integrated Science & Inquiry: Unit 2, which of the following best demonstrates understanding of Integrated Science & Inquiry: Unit 2?","[{""text"":""Correct answer related to Integrated Science & Inquiry: Unit 2"",""isCorrect"":true},{""text"":""Distractor option 1 for Integrated Science & Inquiry: Unit 2"",""isCorrect"":false},{""text"":""Distractor option 2 for Integrated Science & Inquiry: Unit 2"",""isCorrect"":false},{""text"":""Distractor option 3 for Integrated Science & Inquiry: Unit 2"",""isCorrect"":false}]","","","","This question assesses REMEMBER level understanding of Integrated Science & Inquiry: Unit 2.","","","","REMEMBER","cmf9r8zu4004dqjr80ow8o31i","cmesxd5150017txcf7u9efawl","cmeuyq6yg00ch13isceq4huju","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y7) - Integrated Science & Inquiry: Unit 2 - Question 26","MULTIPLE_CHOICE","EASY","Based on the learning outcome ""Students will demonstrate apply scientific methods and processes related to Integrated Science & Inquiry: Unit 2."" in Integrated Science & Inquiry: Unit 2, which of the following best demonstrates understanding of Integrated Science & Inquiry: Unit 2?","[{""text"":""Correct answer related to Integrated Science & Inquiry: Unit 2"",""isCorrect"":true},{""text"":""Distractor option 1 for Integrated Science & Inquiry: Unit 2"",""isCorrect"":false},{""text"":""Distractor option 2 for Integrated Science & Inquiry: Unit 2"",""isCorrect"":false},{""text"":""Distractor option 3 for Integrated Science & Inquiry: Unit 2"",""isCorrect"":false}]","","","","This question assesses UNDERSTAND level understanding of Integrated Science & Inquiry: Unit 2.","","","","UNDERSTAND","cmf9r906k004fqjr8vzevs0i9","cmesxd5150017txcf7u9efawl","cmeuyq6yg00ch13isceq4huju","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y7) - Integrated Science & Inquiry: Unit 2 - Question 27","MULTIPLE_CHOICE","MEDIUM","Based on the learning outcome ""Students will use analyze scientific data and evidence related to Integrated Science & Inquiry: Unit 2."" in Integrated Science & Inquiry: Unit 2, which of the following best demonstrates understanding of Integrated Science & Inquiry: Unit 2?","[{""text"":""Correct answer related to Integrated Science & Inquiry: Unit 2"",""isCorrect"":true},{""text"":""Distractor option 1 for Integrated Science & Inquiry: Unit 2"",""isCorrect"":false},{""text"":""Distractor option 2 for Integrated Science & Inquiry: Unit 2"",""isCorrect"":false},{""text"":""Distractor option 3 for Integrated Science & Inquiry: Unit 2"",""isCorrect"":false}]","","","","This question assesses APPLY level understanding of Integrated Science & Inquiry: Unit 2.","","","","APPLY","cmf9r90o6004hqjr8spgaxvlp","cmesxd5150017txcf7u9efawl","cmeuyq6yg00ch13isceq4huju","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y7) - Integrated Science & Inquiry: Unit 2 - Question 28","MULTIPLE_RESPONSE","MEDIUM","Based on the learning outcome ""Students will examine evaluate scientific claims and theories related to Integrated Science & Inquiry: Unit 2."" in Integrated Science & Inquiry: Unit 2, select all correct answers about Integrated Science & Inquiry: Unit 2.","[{""text"":""Correct statement 1 about Integrated Science & Inquiry: Unit 2"",""isCorrect"":true},{""text"":""Correct statement 2 about Integrated Science & Inquiry: Unit 2"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Integrated Science & Inquiry: Unit 2"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Integrated Science & Inquiry: Unit 2"",""isCorrect"":false}]","","","","This question assesses ANALYZE level understanding of Integrated Science & Inquiry: Unit 2.","","","","ANALYZE","cmf9r9171004jqjr8buvctjhg","cmesxd5150017txcf7u9efawl","cmeuyq6yg00ch13isceq4huju","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y7) - Integrated Science & Inquiry: Unit 2 - Question 29","MULTIPLE_CHOICE","HARD","Based on the learning outcome ""Students will support design and conduct scientific investigations related to Integrated Science & Inquiry: Unit 2."" in Integrated Science & Inquiry: Unit 2, which of the following best demonstrates understanding of Integrated Science & Inquiry: Unit 2?","[{""text"":""Correct answer related to Integrated Science & Inquiry: Unit 2"",""isCorrect"":true},{""text"":""Distractor option 1 for Integrated Science & Inquiry: Unit 2"",""isCorrect"":false},{""text"":""Distractor option 2 for Integrated Science & Inquiry: Unit 2"",""isCorrect"":false},{""text"":""Distractor option 3 for Integrated Science & Inquiry: Unit 2"",""isCorrect"":false}]","","","","This question assesses EVALUATE level understanding of Integrated Science & Inquiry: Unit 2.","","","","EVALUATE","cmf9r91ev004lqjr8r1r51q2z","cmesxd5150017txcf7u9efawl","cmeuyq6yg00ch13isceq4huju","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y7) - Integrated Science & Inquiry: Unit 2 - Question 30","MULTIPLE_RESPONSE","HARD","Based on the learning outcome ""Students will synthesize communicate scientific findings effectively related to Integrated Science & Inquiry: Unit 2."" in Integrated Science & Inquiry: Unit 2, select all correct answers about Integrated Science & Inquiry: Unit 2.","[{""text"":""Correct statement 1 about Integrated Science & Inquiry: Unit 2"",""isCorrect"":true},{""text"":""Correct statement 2 about Integrated Science & Inquiry: Unit 2"",""isCorrect"":true},{""text"":""Incorrect statement 1 about Integrated Science & Inquiry: Unit 2"",""isCorrect"":false},{""text"":""Incorrect statement 2 about Integrated Science & Inquiry: Unit 2"",""isCorrect"":false}]","","","","This question assesses CREATE level understanding of Integrated Science & Inquiry: Unit 2.","","","","CREATE","cmf9r91mh004nqjr8lz6uwoa1","cmesxd5150017txcf7u9efawl","cmeuyq6yg00ch13isceq4huju","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y7) - Integrated Science & Inquiry Topic 2.2 - Question 31","TRUE_FALSE","EASY","Based on the learning outcome ""Students will recall understand scientific concepts and principles related to Integrated Science & Inquiry Topic 2.2."" in Integrated Science & Inquiry Topic 2.2, the following statement about Integrated Science & Inquiry Topic 2.2 is accurate: ""Integrated Science & Inquiry Topic 2.2 concepts are fundamental to understanding this subject.""","","true","","","This question assesses REMEMBER level understanding of Integrated Science & Inquiry Topic 2.2.","","","","REMEMBER","cmf9r91uc004pqjr85kv62025","cmesxd5150017txcf7u9efawl","cmeuyq77800cl13isy2l43c91","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-SCI_2025"
"cmf709kvl00011181nki5cn5o","Integrated Science & Inquiry (Y7) - Integrated Science & Inquiry Topic 2.2 - Question 32","TRUE_FALSE","EASY","Based on the learning outcome ""Students will paraphrase apply scientific methods and processes related to Integrated Science & Inquiry Topic 2.2."" in Integrated Science & Inquiry Topic 2.2, the following statement about Integrated Science & Inquiry Topic 2.2 is accurate: ""Integrated Science & Inquiry Topic 2.2 concepts are fundamental to understanding this subject.""","","true","","","This question assesses UNDERSTAND level understanding of Integrated Science & Inquiry Topic 2.2.","","","","UNDERSTAND","cmf9r922h004rqjr815icfbf6","cmesxd5150017txcf7u9efawl","cmeuyq77800cl13isy2l43c91","7","2025","cmesy1aa705usd9o9sko65ikk","MYP-Y7-SCI_2025"
